gene,sig
Contig37439.21024,0
Contig37439.21072,0
Contig37439.21188,0
Contig37439.21478,0
Contig37439.21490,0
Contig37439.21495,0
Contig37439.21508,0
Contig37439.21516,0
Contig37439.21552,0
Contig37439.21563,0
Contig37439.21574,0
Contig37439.21649,0
Contig37439.2359,0
Contig37439.2367,0
Contig37439.2464,0
Contig37439.2474,0
Contig37439.2490,0
Contig37439.26769,0
Contig37439.26781,0
Contig37439.26791,0
Contig37439.26823,0
Contig37439.26827,0
Contig37439.26839,0
Contig37439.26856,0
Contig37439.2716,0
Contig37439.2733,0
Contig37439.2793,0
Contig37439.2799,0
Contig37439.2811,0
Contig37439.3021,0
Contig37439.3044,0
Contig37439.30499,0
Contig37439.30504,0
Contig37439.30517,0
Contig37439.3060,0
Contig37439.3074,0
Contig37439.3089,0
Contig37439.3099,0
Contig37439.3110,0
Contig37439.3211,0
Contig37439.3268,0
Contig37439.3281,0
Contig37439.3288,0
Contig37439.3296,0
Contig37439.8923,0
Contig37439.8926,0
Contig37439.8968,0
Contig37439.8989,0
Contig37439.9001,0
Contig37439.9013,0
Contig37439.908,0
Contig37439.916,0
Contig37439.919,0
Contig37439.932,0
Contig37439.956,0
Contig37439.959,0
Contig37439.968,0
Contig37439.991,0
Contig37473.5005,0
Contig37473.5010,0
Contig3747.4833,0
Contig3747.4860,0
Contig3747.4883,0
Contig3747.6520,0
Contig3747.6824,0
Contig3747.6854,0
Contig3747.6858,0
Contig3747.6865,0
Contig3747.6896,0
Contig3747.6899,0
Contig3747.6906,0
Contig3747.6909,0
Contig3747.6933,0
Contig3747.6937,0
Contig3747.6943,0
Contig3747.6954,0
Contig3747.6956,0
Contig3747.6970,0
Contig3747.6975,0
Contig3747.6993,0
Contig3747.7001,0
Contig3747.7014,0
Contig3747.7025,0
Contig3747.7058,0
Contig3747.7064,0
Contig3747.7085,0
Contig3747.7101,0
Contig3747.7112,0
Contig3747.7115,0
Contig3747.7142,0
Contig3747.7145,0
Contig3747.7151,0
Contig37495.3208,0
Contig37495.5654,0
Contig37495.5663,0
Contig37495.5675,0
Contig37495.6285,0
Contig37495.6498,0
Contig37495.6501,0
Contig37495.6517,0
Contig37495.9149,0
Contig37495.9158,0
Contig37518.15052,0
Contig37518.15055,0
Contig37544.2191,0
Contig37544.2203,0
Contig37544.2261,0
Contig37544.2279,0
Contig37544.2390,0
Contig37544.2414,0
Contig37544.2421,0
Contig37544.2448,0
Contig37544.2455,0
Contig37544.2479,0
Contig37544.2511,0
Contig37544.2548,0
Contig37544.2582,0
Contig3756.10309,0
Contig3756.10314,0
Contig3756.10316,0
Contig3756.10463,0
Contig3756.10466,0
Contig3756.10480,0
Contig3756.3216,0
Contig37564.10711,0
Contig37564.9559,0
Contig37564.9562,0
Contig37564.9565,0
Contig37564.9567,0
Contig37564.9576,0
Contig37564.9583,0
Contig37564.9585,0
Contig37564.9595,0
Contig37564.9600,0
Contig37564.9618,0
Contig37564.9628,0
Contig37564.9639,0
Contig37564.9643,0
Contig37564.9646,0
Contig37564.9697,0
Contig37564.9909,0
Contig37564.9913,0
Contig37564.9944,0
Contig37588.4715,0
Contig37588.4719,0
Contig37588.4738,0
Contig37588.5309,0
Contig37588.5415,0
Contig37588.5667,0
Contig37588.5678,0
Contig37588.5721,0
Contig37588.5746,0
Contig37588.6164,0
Contig37588.6168,0
Contig37588.6847,0
Contig37599.1673,0
Contig37599.1691,0
Contig37599.1701,0
Contig37599.1710,0
Contig37599.1728,0
Contig37599.1743,0
Contig37599.1757,0
Contig37599.1798,0
Contig37599.1802,0
Contig37599.1829,0
Contig37599.2658,0
Contig37643.10281,0
Contig37643.10287,0
Contig37643.10297,0
Contig37643.10313,0
Contig37643.10333,0
Contig37643.11026,0
Contig37643.11069,0
Contig37643.11092,0
Contig37643.11116,0
Contig37643.11144,0
Contig37643.11160,0
Contig37643.11168,0
Contig37643.11236,0
Contig37643.11239,0
Contig37643.11253,0
Contig37643.13603,0
Contig37643.13608,0
Contig37643.13633,0
Contig37643.13640,0
Contig37643.13662,0
Contig37643.13669,0
Contig37643.14054,0
Contig37643.14063,0
Contig37643.14068,0
Contig37643.14076,0
Contig37643.14104,0
Contig37643.14163,0
Contig37643.14189,0
Contig37643.14209,0
Contig37643.14226,0
Contig37643.14236,0
Contig37643.14242,0
Contig37643.14245,0
Contig37643.14274,0
Contig37643.14282,0
Contig37643.14323,0
Contig37643.14329,0
Contig37643.14341,0
Contig37643.14395,0
Contig37643.14501,0
Contig37643.14506,0
Contig37643.14543,0
Contig37643.18547,0
Contig37643.18568,0
Contig37643.18573,0
Contig37644.15858,0
Contig37644.2099,0
Contig37656.19680,0
Contig37656.19692,0
Contig37656.19696,0
Contig37656.19716,0
Contig37656.19843,0
Contig37656.19864,0
Contig37656.19869,0
Contig37656.19877,0
Contig37656.19882,0
Contig37656.19885,0
Contig37656.19890,0
Contig37656.19892,0
Contig37656.19933,0
Contig37656.19937,0
Contig37656.19956,0
Contig37656.19959,0
Contig37656.19968,0
Contig37656.19980,0
Contig37656.19987,0
Contig37656.19994,0
Contig37656.20095,0
Contig37656.20100,0
Contig37656.20106,0
Contig37656.20156,0
Contig37656.20176,0
Contig37656.20181,0
Contig37656.20192,0
Contig37656.20197,0
Contig37656.20200,0
Contig37656.20236,0
Contig37656.20243,0
Contig37656.20367,0
Contig37656.20374,0
Contig37656.20380,0
Contig37656.20477,0
Contig37656.20747,1
Contig37656.20751,0
Contig37656.20754,0
Contig37656.20763,0
Contig37656.20925,0
Contig37656.20939,0
Contig37656.20953,0
Contig37656.21157,0
Contig37656.21276,0
Contig37656.21289,0
Contig37656.21307,0
Contig37656.21311,0
Contig37656.21314,0
Contig37656.21326,0
Contig37656.21329,0
Contig37656.21361,0
Contig37656.21366,0
Contig37656.21374,0
Contig37656.21379,0
Contig37656.21395,0
Contig37656.21401,0
Contig37656.21427,0
Contig37656.21429,0
Contig37656.21457,0
Contig37656.21486,0
Contig37656.21510,0
Contig37656.21518,0
Contig37656.21547,0
Contig37656.21589,0
Contig37656.21596,0
Contig37656.21628,0
Contig37656.21642,0
Contig37656.21652,0
Contig37656.21656,0
Contig37656.21682,0
Contig37656.21689,0
Contig37656.21692,0
Contig37656.21695,0
Contig37656.21705,0
Contig37656.21727,0
Contig37656.21747,0
Contig37656.23112,0
Contig37656.23233,0
Contig37656.23286,0
Contig37656.23289,0
Contig37656.23294,0
Contig37656.23297,0
Contig37656.23305,0
Contig37656.23324,0
Contig37656.30088,0
Contig37656.30097,0
Contig37656.30112,0
Contig37656.30144,0
Contig37656.30179,0
Contig37656.32464,0
Contig37656.32509,0
Contig37656.32562,0
Contig37656.32606,0
Contig37656.32625,0
Contig37656.32630,0
Contig37656.32647,0
Contig37656.32654,0
Contig37656.32675,0
Contig37656.36920,0
Contig37656.37005,0
Contig37656.37096,0
Contig37656.37109,0
Contig37656.38337,0
Contig37656.38351,0
Contig37671.10803,0
Contig37671.10806,0
Contig37683.2051,0
Contig37683.2147,0
Contig37683.832,0
Contig37683.847,0
Contig37683.863,0
Contig37717.24050,0
Contig37717.24108,0
Contig37717.24146,0
Contig37717.24173,0
Contig37717.24190,0
Contig37726.27157,0
Contig37726.27159,0
Contig37726.27775,0
Contig37726.27781,0
Contig37726.27794,0
Contig37726.27955,0
Contig37726.27963,0
Contig37726.27979,0
Contig37726.28009,0
Contig37726.28876,0
Contig37726.28952,0
Contig37726.28961,0
Contig37726.28982,0
Contig37726.28987,0
Contig37726.29147,0
Contig37726.29174,0
Contig37726.29191,0
Contig37726.29205,0
Contig37726.29583,0
Contig37726.29591,0
Contig37726.29616,0
Contig37726.29623,0
Contig37726.29648,0
Contig37726.29668,0
Contig37726.29672,0
Contig37726.29689,0
Contig37726.29757,0
Contig37726.29782,0
Contig37755.16820,0
Contig37755.16826,0
Contig37755.16861,0
Contig37755.16867,0
Contig37755.16870,0
Contig37755.16898,0
Contig37755.16906,0
Contig37755.16915,0
Contig37755.16919,0
Contig37755.16930,0
Contig37755.23499,0
Contig37755.23548,0
Contig37755.23554,0
Contig37755.23558,0
Contig37755.23582,0
Contig37755.23592,0
Contig37755.24178,0
Contig37755.24189,0
Contig37755.24210,0
Contig37755.24240,0
Contig37755.24265,0
Contig37755.24270,0
Contig37755.24288,0
Contig37755.24359,0
Contig37755.24572,0
Contig37755.24643,0
Contig37755.24653,0
Contig37755.24738,0
Contig37755.24770,0
Contig37755.27202,0
Contig37755.27224,0
Contig37755.27240,0
Contig37755.27284,0
Contig37755.27286,0
Contig37755.27293,0
Contig37755.27306,0
Contig37755.27377,0
Contig37755.27393,0
Contig37755.27400,0
Contig37755.27427,0
Contig37755.27465,0
Contig37755.27485,0
Contig37755.27524,0
Contig37755.27531,0
Contig37755.27543,0
Contig37755.27560,0
Contig37755.31169,0
Contig37755.31182,0
Contig37755.32582,0
Contig37755.32599,0
Contig37755.32609,0
Contig37755.5832,0
Contig37755.5844,0
Contig37755.5861,0
Contig37755.6031,0
Contig37755.6037,0
Contig37755.6070,0
Contig37755.6277,0
Contig37755.6319,0
Contig37755.6328,0
Contig37755.6331,0
Contig37755.6343,0
Contig37755.6355,0
Contig37755.6377,0
Contig37755.8248,0
Contig37755.8254,0
Contig37826.1022,0
Contig37826.1040,0
Contig37826.1054,0
Contig37826.1097,0
Contig37826.1110,0
Contig37826.1112,0
Contig37826.558,0
Contig37826.585,0
Contig37826.592,0
Contig37826.632,0
Contig37826.634,0
Contig37826.641,0
Contig37826.980,0
Contig37829.153,0
Contig37831.13232,0
Contig37831.13245,0
Contig37863.16797,0
Contig37863.8704,0
Contig37865.19446,0
Contig37865.19464,0
Contig37865.19669,0
Contig37865.19682,0
Contig37865.19686,0
Contig37865.19705,0
Contig37865.20069,0
Contig37911.10318,0
Contig37911.10321,0
Contig37911.10340,0
Contig37911.11118,0
Contig37911.11135,0
Contig37911.11151,0
Contig37911.7021,0
Contig37911.8815,0
Contig37911.9741,0
Contig37911.9900,0
Contig37928.18387,0
Contig37928.18474,0
Contig37928.18907,0
Contig37928.18927,0
Contig37928.18931,0
Contig37928.18948,0
Contig37928.18964,0
Contig37928.21164,0
Contig37928.21184,0
Contig37928.21200,0
Contig37928.21209,0
Contig37928.21230,0
Contig37928.21263,0
Contig37928.21273,0
Contig37928.22796,0
Contig37928.22811,0
Contig37928.22974,0
Contig37928.22986,0
Contig37928.22988,0
Contig37928.23002,0
Contig37928.23018,0
Contig37928.23027,0
Contig37928.23029,0
Contig37928.23034,0
Contig37928.23041,0
Contig37928.23043,0
Contig37928.23067,0
Contig37928.23097,0
Contig37928.23100,0
Contig37928.23106,0
Contig37928.23115,0
Contig37928.23164,0
Contig37928.23238,0
Contig37949.10480,0
Contig37949.10494,0
Contig37949.10592,0
Contig37949.10600,0
Contig37949.10639,0
Contig37949.10671,0
Contig37949.10677,0
Contig37949.10869,0
Contig37949.10901,0
Contig37949.10939,0
Contig37949.10968,0
Contig37949.10992,0
Contig37949.11020,0
Contig37949.11035,0
Contig37949.11072,0
Contig37949.11084,0
Contig37949.11143,0
Contig37949.11972,0
Contig37949.12033,0
Contig37949.12051,0
Contig37949.15435,0
Contig37949.15443,0
Contig37961.3173,0
Contig37961.7964,0
Contig37961.7987,0
Contig37961.8009,0
Contig37961.8031,0
Contig37961.8037,0
Contig37961.8045,0
Contig37961.8071,0
Contig37961.8090,0
Contig37961.8550,0
Contig37961.8560,0
Contig37961.8575,0
Contig37961.8589,0
Contig37961.8599,0
Contig37961.8604,0
Contig37961.8637,0
Contig37961.8653,0
Contig37961.8671,0
Contig37961.8681,0
Contig38040.11838,0
Contig38040.11856,0
Contig38040.13230,0
Contig38040.13248,0
Contig38040.13263,0
Contig38040.13275,0
Contig38040.13299,0
Contig38040.13305,0
Contig38040.13339,0
Contig38040.13341,0
Contig38040.13425,0
Contig38040.13432,0
Contig38040.13457,0
Contig38040.13469,0
Contig38040.13514,0
Contig38040.13553,0
Contig380433.596,0
Contig380433.620,0
Contig380433.632,0
Contig380433.663,0
Contig380433.668,0
Contig380433.681,0
Contig380433.691,0
Contig380433.694,0
Contig380433.697,0
Contig380433.715,0
Contig38046.4400,0
Contig38046.4423,0
Contig38046.4685,0
Contig38046.4705,0
Contig38046.4998,0
Contig38046.6194,0
Contig38046.6239,0
Contig38046.6274,0
Contig38046.6276,0
Contig38046.6279,0
Contig38046.6294,0
Contig38046.6343,0
Contig38046.7805,0
Contig38046.9501,0
Contig38046.9543,0
Contig38046.9565,0
Contig38046.9614,0
Contig38046.9650,0
Contig38046.9654,0
Contig38046.9714,0
Contig38051.11433,0
Contig38051.11449,0
Contig38051.2584,0
Contig38051.2593,0
Contig38051.2724,0
Contig38051.2763,0
Contig38051.2837,0
Contig38051.2851,0
Contig38051.2855,0
Contig38051.2874,0
Contig38051.2881,0
Contig38058.1079,0
Contig38058.1141,0
Contig38058.1157,0
Contig38058.1167,0
Contig38058.1181,0
Contig38058.1185,0
Contig38058.1197,0
Contig38058.1205,0
Contig38058.1207,0
Contig38058.1238,0
Contig38058.1257,0
Contig38058.1269,0
Contig38058.1305,0
Contig38058.1426,0
Contig38058.5872,0
Contig38058.5965,0
Contig38058.6021,0
Contig38058.6055,0
Contig38058.6102,0
Contig38058.6112,0
Contig38058.6133,0
Contig38058.6144,0
Contig38058.810,0
Contig38058.893,0
Contig38058.927,0
Contig38058.949,0
Contig38058.968,0
Contig38070.3212,0
Contig38070.3300,0
Contig38070.3305,0
Contig38070.3311,0
Contig38070.3335,0
Contig38070.3342,0
Contig38070.3362,0
Contig38070.3413,0
Contig38070.3423,0
Contig38070.3431,0
Contig38070.3473,0
Contig38070.3506,0
Contig38070.3581,0
Contig38070.3600,0
Contig38070.3638,0
Contig38070.3653,0
Contig38070.3668,0
Contig38070.3867,0
Contig38070.3871,0
Contig380.7957,0
Contig380.7964,0
Contig38123.13926,0
Contig38123.19761,0
Contig38123.19795,0
Contig38123.19801,0
Contig38123.19811,0
Contig38123.19831,0
Contig38123.19834,0
Contig38123.19868,0
Contig38123.21122,0
Contig38123.5190,0
Contig38123.5208,0
Contig38123.5218,0
Contig38147.20609,0
Contig38147.20627,0
Contig38162.4142,0
Contig38162.4147,0
Contig38162.4175,0
Contig38162.4180,0
Contig38162.4218,0
Contig38162.4234,0
Contig38162.4238,0
Contig38162.4246,0
Contig38162.4256,0
Contig38162.4258,0
Contig38162.4282,0
Contig38162.4288,0
Contig38162.4341,0
Contig38162.4348,0
Contig38162.5129,0
Contig38162.5147,0
Contig38162.5152,0
Contig38162.5157,0
Contig38162.5171,0
Contig38162.5193,0
Contig38162.5371,0
Contig38162.5422,0
Contig38162.5847,0
Contig38162.9417,0
Contig38162.9430,0
Contig38162.9453,0
Contig38162.9457,0
Contig38162.9470,0
Contig38162.9477,0
Contig38182.35020,0
Contig38182.35023,0
Contig38182.5897,0
Contig38182.5920,0
Contig38193.1815,0
Contig38193.1858,0
Contig38193.1868,0
Contig38193.1881,0
Contig38193.1920,0
Contig38193.1933,0
Contig38193.1955,0
Contig38193.1966,0
Contig38193.1973,0
Contig38193.1980,0
Contig38193.1992,0
Contig38193.2003,0
Contig38193.2017,0
Contig38193.2053,0
Contig38193.3943,0
Contig38193.4979,0
Contig38193.4990,0
Contig38193.4995,0
Contig38193.5034,0
Contig38193.5068,0
Contig38193.5077,0
Contig38193.5080,0
Contig38193.5091,0
Contig38193.5215,0
Contig38193.885,0
Contig38223.31004,0
Contig38294.10895,0
Contig38294.10897,0
Contig38296.22152,0
Contig38300.10276,0
Contig38300.10302,0
Contig38300.10312,0
Contig38300.10315,0
Contig38300.10331,0
Contig38300.10345,0
Contig38300.10351,0
Contig38300.10357,0
Contig38300.10359,0
Contig38300.10362,0
Contig38300.10410,0
Contig38300.10422,0
Contig38300.10429,0
Contig38300.10447,0
Contig38300.10459,0
Contig38300.10507,0
Contig38300.10519,0
Contig38300.10718,0
Contig38300.11321,0
Contig38300.11344,0
Contig38300.11353,0
Contig38300.11375,0
Contig38300.11395,0
Contig38300.11407,0
Contig38300.11411,0
Contig38300.8214,0
Contig38300.9700,0
Contig38300.9761,0
Contig38300.9801,0
Contig38300.9841,0
Contig38300.9862,0
Contig383.10245,0
Contig383.10302,0
Contig383.10355,0
Contig383.10379,0
Contig383.10401,0
Contig383.10408,0
Contig383.10428,0
Contig383.10431,0
Contig383.10508,0
Contig383.10721,0
Contig383.10758,0
Contig383.10792,0
Contig383.10815,0
Contig383.10823,0
Contig383.10842,0
Contig383.10845,0
Contig383.10864,0
Contig383.10939,0
Contig383.10962,0
Contig383.11008,0
Contig383.11448,0
Contig383.11463,0
Contig383.11473,0
Contig383.11484,0
Contig383.11531,0
Contig383.11556,0
Contig383.11563,0
Contig383.11567,0
Contig383.11829,0
Contig383.11975,0
Contig383.11986,0
Contig383.12099,0
Contig383.12122,0
Contig383.12165,0
Contig383.12171,0
Contig383.12261,0
Contig383.12265,0
Contig383.12269,0
Contig383.12285,0
Contig383.12290,0
Contig383.12310,0
Contig383.12318,0
Contig383.12324,0
Contig383.12386,0
Contig383.12400,0
Contig383.12465,0
Contig383.12499,0
Contig383.12507,0
Contig383.12517,0
Contig383.12591,0
Contig383.12617,0
Contig383.12666,0
Contig383.12680,0
Contig383.12683,0
Contig383.12732,0
Contig38347.8004,0
Contig38347.8008,0
Contig38347.8189,0
Contig38347.9063,0
Contig38347.9065,0
Contig38347.9149,0
Contig38347.9152,0
Contig38347.9161,0
Contig38347.9261,0
Contig38348.4121,0
Contig383.5437,0
Contig383.5445,0
Contig383.5482,0
Contig383.5525,0
Contig383.5530,0
Contig383.5541,0
Contig383.5560,0
Contig383.5592,0
Contig383.5607,0
Contig383.5610,0
Contig383.5670,0
Contig383.5866,0
Contig383.5890,0
Contig383.5992,0
Contig383.5999,0
Contig383.6104,0
Contig383.6201,0
Contig383.6224,0
Contig383.6237,0
Contig383.6246,0
Contig383.6264,0
Contig383.6287,0
Contig383.6311,0
Contig383.6318,0
Contig38363.18585,0
Contig383.6475,0
Contig383.7915,0
Contig383.7965,0
Contig383.8006,0
Contig383.8022,0
Contig383.8030,0
Contig383.8042,0
Contig383.8064,0
Contig383.8072,0
Contig383.8088,0
Contig383.8129,0
Contig383.8169,0
Contig383.9030,0
Contig383.9051,0
Contig383.9101,0
Contig383.9520,0
Contig383.9702,0
Contig383.9863,0
Contig383.9891,0
Contig383.9902,0
Contig383.9927,0
Contig384.12372,0
Contig384.12378,0
Contig384.18324,0
Contig384.18339,0
Contig384.18343,0
Contig384.18346,0
Contig384.18358,0
Contig384.19402,0
Contig3842.102,0
Contig3842.126,0
Contig38421.30761,0
Contig38421.30769,0
Contig38421.30785,0
Contig38421.30793,0
Contig38421.30808,0
Contig38421.30840,0
Contig38421.30849,0
Contig38421.30863,0
Contig38421.30901,0
Contig38421.30919,0
Contig38421.30931,0
Contig38421.30954,0
Contig38421.30995,0
Contig38421.31008,0
Contig38421.31081,0
Contig38421.31092,0
Contig38421.31531,0
Contig38421.31540,0
Contig38421.31574,0
Contig38421.31584,0
Contig38421.31599,0
Contig38421.31757,0
Contig38421.31824,0
Contig38421.31830,0
Contig38421.31849,0
Contig38421.31865,0
Contig38421.31916,0
Contig38421.31942,0
Contig38421.32744,0
Contig38421.32766,0
Contig38421.32828,0
Contig38421.32847,0
Contig38421.32855,0
Contig38421.32983,0
Contig38421.33068,0
Contig38421.33097,0
Contig38421.33173,0
Contig38421.33181,0
Contig38421.33187,0
Contig38421.33239,0
Contig38421.33289,0
Contig38421.33292,0
Contig38421.33310,0
Contig38421.33315,0
Contig38421.33334,0
Contig38421.33343,0
Contig38421.33346,0
Contig38421.33364,0
Contig38421.33424,0
Contig38421.33434,0
Contig38421.33441,0
Contig38421.33538,0
Contig38421.33637,0
Contig38421.33680,0
Contig38421.33685,0
Contig38421.33754,0
Contig38421.33770,0
Contig38421.33804,0
Contig3842.136,0
Contig3842.142,0
Contig3842.145,0
Contig3842.172,0
Contig3842.196,0
Contig3842.214,0
Contig384.25867,0
Contig3842.77,0
Contig3842.95,0
Contig384.43933,0
Contig384.43955,0
Contig384.43964,0
Contig384.43975,0
Contig384.43985,0
Contig384.44038,0
Contig384.44074,0
Contig384.44110,0
Contig384.44113,0
Contig384.44120,0
Contig384.44123,0
Contig384.44179,0
Contig384.44188,0
Contig384.44216,0
Contig384.44219,0
Contig384.44230,0
Contig384.44269,0
Contig384.44290,0
Contig384.44316,0
Contig384.44362,0
Contig384.44419,0
Contig384.44489,0
Contig384.44557,0
Contig384.44606,0
Contig384.44633,0
Contig384.44647,0
Contig384.44717,0
Contig384.44777,0
Contig384.44786,0
Contig384.44791,0
Contig384.44815,0
Contig384.44848,0
Contig384.44855,0
Contig384.44867,0
Contig384.44875,0
Contig384.44888,0
Contig384.44903,0
Contig384.44918,0
Contig384.44921,0
Contig384.44942,0
Contig384.44951,0
Contig384.44964,0
Contig384.45028,0
Contig38490.18245,0
Contig38490.18329,0
Contig38.54426,0
Contig38.55265,0
Contig38.55294,0
Contig38.55366,0
Contig38.55374,0
Contig38.55388,0
Contig38.55399,0
Contig38.55416,0
Contig38.55428,0
Contig38.55472,0
Contig38.55483,0
Contig38.55494,0
Contig38.55541,0
Contig38.55569,0
Contig38.55580,0
Contig38.55592,0
Contig38.55604,0
Contig38557.6722,0
Contig38557.6758,0
Contig38557.6770,0
Contig38557.6799,0
Contig38557.6812,0
Contig38557.6824,0
Contig38557.6833,0
Contig38557.6865,0
Contig38557.6883,0
Contig38557.6887,0
Contig38557.7627,0
Contig38557.7671,0
Contig38557.7741,0
Contig38557.7752,0
Contig38557.7784,0
Contig38557.7875,0
Contig38557.7896,0
Contig38557.7905,0
Contig38557.7940,0
Contig38557.7984,0
Contig3856.267,0
Contig3856.2958,0
Contig3856.2973,0
Contig3856.3358,0
Contig3856.3624,0
Contig3856.3691,0
Contig3856.3733,0
Contig3856.3753,0
Contig3856.3789,0
Contig3856.3791,0
Contig3856.3802,0
Contig3856.3814,0
Contig3856.3825,0
Contig3856.3876,0
Contig3856.3880,0
Contig3856.3885,0
Contig3856.3910,0
Contig3856.3942,0
Contig3856.4016,0
Contig3856.4040,0
Contig3856.4053,0
Contig3856.4078,0
Contig3856.4092,0
Contig3856.4200,0
Contig3856.4212,0
Contig3856.4245,0
Contig3856.4249,0
Contig3856.4267,0
Contig3856.7252,0
Contig38571.6695,0
Contig38571.6704,0
Contig38571.6712,0
Contig38632.21812,0
Contig3865.1001,0
Contig38652.10232,0
Contig38652.10240,0
Contig38652.11779,0
Contig38652.12319,0
Contig38652.12392,0
Contig38652.12408,0
Contig38652.12421,0
Contig38652.12428,0
