siteID	coverage1	coverage2	coverage3	coverage4	coverage5	coverage6	coverage7	coverage8	coverage9	coverage10	coverage11	coverage12	coverage13	coverage14	coverage15	coverage16	coverage17	coverage18
Contig40298_4698	12	12	12	0	15	13	10	10	19	0	13	14	18	19	14	22	18	12
Contig403_1807	11	13	12	10	12	0	13	12	18	12	18	0	13	17	19	21	15	15
Contig403_1809	13	13	12	10	13	10	13	10	16	10	15	0	13	15	17	18	15	11
Contig403_1816	16	15	13	11	14	10	14	11	15	15	16	10	14	23	16	35	18	15
Contig403_1829	14	10	18	15	11	0	18	13	19	27	18	11	27	36	35	33	18	11
Contig403_1840	14	15	16	14	13	0	20	14	27	21	33	15	38	39	35	51	19	11
Contig403_1867	22	16	38	17	14	0	26	27	30	26	43	14	43	47	44	44	28	18
Contig403_1870	22	12	38	16	14	0	24	24	28	14	41	12	39	44	43	40	37	18
Contig403_1884	19	23	33	13	13	10	26	13	27	24	42	14	34	36	43	45	36	28
Contig403_2720	11	11	15	13	11	14	19	12	15	22	17	14	23	23	28	17	12	17
Contig403_2722	11	11	18	13	11	12	19	14	15	20	19	14	21	22	27	13	12	16
Contig40323_8967	17	15	17	33	20	0	30	15	32	49	43	15	44	37	41	50	34	40
Contig40329_2192	11	16	17	15	11	17	15	17	18	16	12	20	21	17	22	17	23	15
Contig40332_2197	29	13	0	18	13	12	14	19	11	56	58	15	44	47	52	57	46	31
Contig40332_2216	12	15	21	17	12	11	20	11	21	45	49	13	36	36	48	39	29	21
Contig40332_2221	13	14	27	27	13	13	24	16	21	48	58	17	45	41	51	48	45	25
Contig40339_1982	16	10	13	12	10	12	22	13	16	23	13	15	20	16	21	18	15	16
Contig4035_4376	13	10	13	10	12	0	14	12	12	17	20	11	21	32	32	25	18	13
Contig4035_4411	19	0	16	20	10	15	23	18	16	31	25	14	24	24	26	29	22	13
Contig4035_4468	11	10	14	13	12	0	17	14	14	17	21	0	20	20	22	19	18	13
Contig4035_4471	11	12	16	15	15	10	17	15	16	18	24	10	23	21	27	23	23	16
Contig4035_4475	13	11	13	13	15	0	16	13	18	18	20	0	19	21	22	20	23	13
Contig40355_3297	15	12	14	15	10	11	15	19	16	30	12	13	19	16	22	22	20	19
Contig40355_3303	16	17	15	19	13	14	17	18	20	31	17	14	23	18	27	25	25	21
Contig40355_3322	18	18	18	17	14	14	18	18	22	21	19	13	20	20	20	20	24	22
Contig40355_4781	11	13	12	10	0	10	14	12	14	14	13	12	11	19	17	17	11	13
Contig40355_4814	13	11	11	12	12	0	15	15	14	15	14	13	18	20	19	20	15	10
Contig40355_4823	15	10	16	16	15	0	18	18	28	20	20	14	24	38	24	26	19	13
Contig40367_1216	12	12	14	15	11	0	10	12	11	18	0	19	13	23	14	13	11	19
Contig40373_15892	31	10	28	15	0	12	22	31	26	36	45	10	27	43	46	46	34	17
Contig40373_15900	29	0	29	13	10	12	25	30	13	32	43	0	31	39	43	47	34	16
Contig40373_16261	17	11	11	12	0	11	13	10	13	33	28	12	32	41	31	41	32	15
Contig40373_16269	27	14	11	29	0	11	15	22	13	42	36	12	41	45	41	49	35	31
Contig40373_16279	25	26	22	36	10	10	22	29	30	46	39	24	45	48	49	50	47	31
Contig40373_16360	18	0	18	32	14	14	21	26	26	59	53	14	40	40	48	49	45	33
Contig40373_16368	18	10	21	33	15	15	23	30	29	58	48	14	42	44	53	47	44	24
Contig40383_6359	10	10	10	12	10	11	13	13	0	14	17	14	13	14	15	17	17	13
Contig40418_1789	19	16	17	18	17	15	18	14	19	15	18	15	21	24	23	25	15	22
Contig40439_8064	12	22	12	25	10	22	29	11	25	22	0	12	26	16	13	24	27	30
Contig40439_8067	12	22	12	24	11	23	29	12	25	24	0	23	29	30	12	24	26	27
Contig40456_9759	17	0	20	17	10	11	25	14	17	27	16	16	23	24	27	23	21	16
Contig40456_9782	22	16	20	17	0	11	20	15	14	27	27	15	24	25	26	30	29	19
Contig40456_9806	14	11	11	16	0	11	10	10	13	19	20	12	19	21	21	22	15	12
Contig40456_9992	26	10	25	13	10	0	11	28	30	28	45	0	42	49	51	54	42	17
Contig40456_10001	11	12	12	16	11	12	23	20	22	30	43	14	34	50	52	41	41	22
Contig40456_10011	11	11	11	18	11	10	14	26	15	34	50	15	29	45	49	40	33	18
Contig40456_10054	11	11	13	26	11	0	21	27	12	32	44	11	38	45	42	40	15	16
Contig40456_10063	10	12	23	27	12	0	20	29	24	34	39	0	35	40	37	37	19	26
Contig40456_10796	20	0	16	13	10	11	19	16	13	28	45	11	24	21	28	40	26	16
Contig40456_10809	17	10	13	18	13	0	19	11	12	24	39	10	22	23	27	39	24	13
Contig40456_10811	15	10	13	15	12	0	20	11	11	18	35	10	21	33	26	37	20	13
Contig40460_4325	11	22	12	11	13	0	24	11	14	18	0	21	39	39	34	30	27	15
Contig40492_19320	12	13	19	12	12	0	13	15	15	13	12	0	19	31	18	31	17	14
Contig40500_9368	17	15	10	14	13	12	14	14	16	24	12	19	26	26	28	20	28	19
Contig40515_12921	16	18	13	26	0	14	27	17	20	26	0	12	21	30	19	20	16	30
Contig40520_896	10	13	10	18	10	0	17	13	18	14	0	11	15	17	12	17	11	16
Contig40520_5821	19	20	16	14	10	0	19	14	14	20	37	0	28	43	28	25	18	12
Contig40520_5860	16	10	17	11	15	0	14	13	19	17	52	0	26	28	27	45	22	11
Contig40520_5871	15	13	19	14	13	0	16	12	16	16	48	11	24	25	43	46	23	12
Contig40520_5873	16	12	18	13	13	0	14	13	18	14	42	10	21	29	39	46	26	15
Contig40520_8595	19	19	18	15	29	18	21	16	24	20	0	24	19	21	11	11	15	32
Contig40520_13371	22	20	13	17	11	15	21	14	20	13	18	14	25	25	20	29	16	18
Contig40520_13384	22	21	16	18	16	15	27	18	21	15	19	17	28	45	23	47	15	19
Contig40531_12814	12	14	15	17	14	13	13	15	19	15	0	13	24	17	19	14	17	19
Contig40531_12897	19	14	15	20	17	11	16	15	17	22	13	20	26	24	22	23	25	18
Contig405415_194	29	23	32	34	13	24	29	27	39	40	11	27	39	37	34	24	29	37
Contig40546_14556	19	0	19	19	15	11	19	16	14	37	27	14	24	26	30	25	25	14
Contig40552_7594	17	13	14	0	14	11	13	13	16	20	42	15	32	35	38	39	26	17
Contig40552_7603	20	15	17	13	14	12	17	16	19	28	34	19	27	37	49	42	31	24
Contig40552_7617	15	14	14	22	11	10	13	22	19	36	42	14	27	24	48	38	25	18
Contig40552_7630	20	16	22	23	13	0	17	23	22	48	39	15	34	42	47	50	27	19
Contig40564_10655	31	11	27	28	12	0	35	11	13	33	51	0	38	49	39	40	39	13
Contig40564_10751	12	12	12	15	13	0	10	15	29	20	36	18	24	35	25	20	24	14
Contig40564_10850	13	10	14	17	12	0	11	10	11	28	19	0	20	15	17	20	19	13
Contig40566_6816	15	15	18	19	13	0	11	12	16	22	23	12	16	19	20	22	21	18
Contig40566_6928	12	12	10	14	12	0	17	15	15	24	16	12	23	25	23	24	18	17
Contig40566_6962	28	0	16	10	11	11	26	13	27	29	32	0	25	28	33	33	36	26
Contig40566_7140	13	15	13	14	13	13	15	19	18	28	32	14	26	35	31	35	28	19
Contig40566_7143	18	15	12	14	14	13	18	21	18	32	33	17	26	36	32	37	25	23
Contig40566_7423	10	10	22	12	11	11	27	14	14	17	0	11	33	34	17	21	27	16
Contig40576_3285	14	11	17	12	11	11	16	12	10	48	43	10	38	38	43	34	16	29
Contig40576_3289	10	0	16	14	11	12	18	11	10	42	37	0	32	33	41	24	16	25
Contig40588_10135	17	11	15	25	0	13	18	18	11	11	16	0	17	25	23	24	22	19
Contig40588_10237	13	16	12	10	10	0	13	13	26	12	0	17	31	28	33	41	16	22
Contig406_6693	14	11	11	0	12	11	13	13	14	16	21	14	18	33	16	18	15	14
Contig406_6700	16	18	13	13	14	0	18	13	18	23	19	17	21	37	18	22	18	16
Contig406_6705	15	16	14	17	10	0	19	18	18	24	16	20	20	24	20	23	18	16
Contig406_15160	10	10	12	25	0	10	31	12	25	31	43	12	30	36	35	35	36	23
Contig406_15186	16	12	18	12	0	10	11	11	19	24	20	12	27	36	27	29	20	19
Contig406_15271	12	23	13	32	14	12	29	25	33	33	39	27	36	49	41	44	39	37
Contig406_15319	15	13	12	15	12	0	19	25	10	20	24	15	24	33	30	40	23	16
Contig406_15325	16	13	15	14	11	0	20	16	12	17	23	13	34	23	30	26	22	16
Contig406_15334	17	19	16	19	10	10	24	21	26	26	25	15	37	36	29	26	26	25
Contig406_38563	28	26	16	16	13	15	29	31	34	28	16	18	23	38	36	39	19	30
Contig406_38568	29	27	27	17	16	16	33	22	36	33	33	19	36	42	41	43	34	38
Contig406_38613	12	11	28	16	10	16	29	13	21	13	17	11	21	36	34	19	19	21
Contig406_38680	11	13	14	12	11	12	14	27	25	14	0	10	48	45	40	38	17	25
Contig406_38698	32	12	28	33	23	11	30	29	29	37	28	26	54	43	42	36	30	41
Contig406_40085	24	12	16	16	15	11	19	15	32	36	36	24	37	34	26	36	29	17
Contig406_40220	14	11	28	23	11	11	25	27	21	39	51	0	33	38	48	45	29	17
Contig406_40365	19	24	14	24	16	15	23	19	19	34	45	17	44	51	51	36	30	29
Contig406_40374	11	19	12	17	12	10	15	12	27	36	39	11	32	40	38	27	22	18
Contig406_40529	15	11	18	19	11	15	16	21	22	25	24	13	24	24	23	25	24	22
Contig406_40647	14	0	15	14	10	10	14	12	16	23	10	12	16	21	11	16	17	21
Contig40609_135	29	22	34	26	23	10	26	30	31	35	32	12	36	32	38	39	35	30
Contig40609_160	51	48	59	63	45	44	54	62	65	70	62	54	61	65	61	67	61	58
Contig40622_11970	14	14	14	16	13	14	17	18	14	16	16	14	18	17	17	18	15	15
Contig40622_11987	32	30	48	32	26	46	48	36	42	31	47	28	46	64	53	58	43	34
Contig40622_12007	17	14	26	20	11	16	20	18	15	13	18	15	20	35	31	36	15	17
Contig4063_2605	30	14	17	13	38	24	32	36	25	51	0	34	36	33	65	49	23	29
Contig4063_2664	43	12	36	0	37	27	30	21	18	42	10	37	43	44	71	39	23	28
Contig4063_2670	41	13	32	24	35	29	33	23	18	55	10	38	46	41	71	49	23	29
Contig4063_2710	37	0	10	10	27	21	34	12	10	52	0	33	32	38	56	42	10	11
Contig4063_2714	38	0	24	10	22	22	36	13	25	47	12	33	31	40	62	41	12	13
Contig4063_2748	43	14	29	15	38	15	38	35	13	51	14	39	43	50	64	48	19	18
Contig4063_2776	36	11	18	23	31	25	27	38	23	52	14	35	45	48	76	46	12	36
Contig4063_2796	37	30	36	26	29	33	34	48	37	68	22	50	46	51	83	60	32	35
Contig4063_3314	24	16	22	15	22	19	21	22	15	32	20	28	19	39	47	26	13	22
Contig4063_3326	23	15	14	12	20	14	16	16	17	28	16	28	22	37	44	33	12	18
Contig4063_5032	32	0	10	22	23	10	11	28	12	43	0	27	29	31	36	27	10	22
Contig4063_5049	48	0	25	24	29	26	16	38	13	61	0	35	41	40	58	36	25	31
Contig4063_5083	41	11	26	25	26	25	31	32	26	54	0	28	39	35	57	37	10	33
Contig4063_5108	30	0	26	11	25	11	30	28	23	47	0	33	33	46	49	31	10	25
Contig4063_5184	33	0	25	24	33	30	25	32	27	47	0	33	39	44	56	28	10	27
Contig40643_9096	13	16	18	15	13	11	16	17	15	17	32	12	20	28	28	24	21	19
Contig40655_12181	19	10	16	13	12	0	21	14	18	22	45	0	25	21	25	26	25	14
Contig40655_12211	15	13	13	14	0	11	20	17	15	25	45	14	36	39	40	41	35	21
Contig40655_12294	29	20	19	27	0	13	27	20	31	28	33	19	33	34	35	34	33	24
Contig40655_12344	18	13	14	18	13	0	24	12	21	29	33	18	32	38	29	32	22	18
Contig40655_12365	17	14	30	20	10	0	17	12	31	38	40	12	42	46	47	42	42	25
Contig40669_5260	14	10	18	13	13	0	16	16	16	26	15	14	24	22	21	18	23	18
Contig40687_141	15	10	11	15	16	11	27	22	0	35	12	13	19	39	18	43	33	35
Contig40706_6458	18	22	29	31	24	24	25	15	25	34	0	28	25	24	28	29	33	23
Contig4074_3210	11	14	10	11	11	0	10	11	11	13	10	10	14	21	13	16	20	10
Contig4074_4100	12	12	12	11	12	13	16	0	16	21	14	11	20	31	18	13	14	14
Contig4074_4591	17	13	13	12	14	15	11	15	21	17	10	17	14	13	18	13	17	21
Contig4074_6642	30	11	13	33	21	11	30	22	29	41	22	11	30	43	27	37	27	31
Contig4074_6644	30	23	13	34	12	12	29	23	30	39	24	11	35	37	28	39	30	35
Contig4074_6662	24	13	13	16	15	0	18	17	14	35	13	14	36	32	31	22	25	18
Contig4074_6666	27	10	13	25	14	0	17	14	16	33	13	14	28	32	35	31	35	17
Contig40754_12840	11	12	17	17	14	10	13	18	24	22	21	0	15	18	20	16	19	17
Contig40756_4182	19	21	23	23	28	23	36	19	38	17	15	25	19	35	20	21	18	17
Contig4078_1250	29	10	14	0	22	11	15	30	13	20	0	37	23	36	26	12	11	12
Contig4078_6618	27	11	23	11	16	16	19	28	14	49	48	20	53	54	63	63	28	25
Contig4078_6620	32	12	23	16	18	15	20	45	12	50	46	22	56	56	69	64	31	25
Contig4078_6628	51	18	46	22	37	23	47	58	18	63	63	28	72	77	83	80	36	30
Contig4078_6649	54	16	54	38	44	34	55	52	26	71	63	37	64	75	93	80	46	38
Contig4078_6662	49	13	42	25	35	32	35	44	30	71	61	38	59	66	85	61	47	35
Contig4078_6682	51	23	48	23	38	34	44	48	31	77	60	53	68	68	78	76	55	44
Contig4078_6716	57	18	43	33	40	18	46	58	39	66	65	43	56	68	84	79	28	28
Contig4078_6725	55	20	51	35	37	30	39	51	30	69	55	39	52	61	85	65	43	38
Contig4078_6737	54	20	46	25	35	25	44	47	21	72	55	37	51	66	86	76	40	35
Contig4078_6741	57	20	42	23	35	40	45	44	19	69	57	35	50	64	84	72	41	36
Contig4078_6751	53	17	41	23	35	37	51	41	22	75	53	40	56	58	79	74	45	32
Contig4078_6758	43	13	36	17	30	31	41	38	17	68	51	36	51	53	70	60	34	20
Contig4078_6803	51	16	49	32	37	23	44	46	34	70	71	41	59	63	85	82	50	40
Contig4078_6826	63	15	53	32	32	29	40	63	38	77	63	41	63	74	94	81	48	35
Contig4078_6839	54	0	41	26	25	12	33	60	16	68	46	26	52	66	78	69	27	11
Contig4078_6845	50	0	39	26	26	13	39	58	12	68	46	34	62	60	84	69	30	10
Contig4078_6848	42	0	37	24	19	11	37	50	11	62	41	29	59	55	79	66	28	10
Contig4078_6865	54	12	46	37	43	31	46	56	29	83	59	40	62	78	83	76	49	31
Contig4078_6878	56	10	46	28	40	34	44	53	26	83	67	40	50	74	89	79	50	30
Contig4078_6882	57	21	47	31	43	38	49	53	28	86	67	40	57	74	89	78	46	30
Contig4078_6897	43	10	30	25	27	27	33	40	13	75	52	33	54	68	74	79	34	27
Contig4078_6929	52	12	47	40	36	43	45	54	18	80	60	47	58	74	83	80	50	47
Contig4078_6983	37	10	21	10	12	11	37	42	25	63	35	15	38	50	55	58	34	28
Contig4078_7006	47	0	30	23	14	25	30	40	12	71	38	25	51	51	68	71	32	33
Contig4078_7021	52	13	33	26	30	31	35	37	23	76	45	27	51	62	85	79	31	35
Contig4078_7025	50	13	32	27	31	31	38	39	13	72	44	26	51	66	80	70	37	34
Contig4078_7034	37	0	23	11	23	12	24	29	13	66	33	11	39	56	67	56	32	26
Contig4078_7076	46	13	21	13	20	18	23	47	17	54	43	30	51	49	64	49	34	34
Contig4078_7090	32	0	28	11	17	26	17	42	16	49	39	29	43	43	63	42	13	27
Contig4078_7204	47	11	25	11	31	28	30	43	29	60	20	33	42	52	63	51	26	15
Contig4078_7222	27	0	13	12	17	17	17	35	23	51	10	19	35	42	53	41	16	16
Contig4078_7226	31	10	17	15	18	32	31	37	23	56	11	22	39	45	58	48	24	29
Contig4078_7253	53	13	37	28	30	31	37	49	14	70	12	40	60	55	72	60	34	38
Contig4078_7270	54	13	35	33	35	36	48	54	27	68	20	47	58	70	77	59	40	44
Contig4078_7275	50	12	35	31	36	37	50	51	29	63	10	45	56	61	72	59	36	40
Contig4078_7282	47	12	34	31	40	40	47	51	30	65	12	45	56	60	77	64	34	35
Contig4078_7300	38	12	26	14	29	28	38	40	27	72	0	38	40	54	79	56	35	33
Contig4078_7304	42	11	16	18	17	32	42	45	28	79	0	43	44	57	81	59	38	33
Contig4078_7373	47	11	16	17	31	17	24	38	16	49	12	38	41	50	55	55	21	17
Contig4078_7377	47	10	19	15	28	22	25	36	13	57	14	26	41	48	57	56	22	18
Contig4078_7393	41	0	33	26	35	28	40	41	28	64	11	36	41	47	70	59	23	26
Contig4078_7411	45	12	40	30	44	38	46	48	30	66	12	41	46	42	75	57	31	38
Contig4078_7927	45	11	31	13	37	32	32	39	29	69	34	40	53	60	76	67	37	33
Contig4078_7963	53	11	27	27	35	33	41	44	25	59	24	39	62	66	78	69	39	44
Contig4078_7975	39	0	12	10	31	25	27	32	21	46	0	28	39	46	57	50	23	31
Contig4078_8015	32	0	16	11	17	13	19	21	23	50	11	22	34	39	56	42	22	27
Contig4078_8050	33	0	12	12	11	31	29	30	12	54	0	37	39	53	61	54	16	28
Contig40789_6569	16	15	25	14	14	10	12	13	18	30	30	11	40	42	37	38	35	28
Contig40789_6575	16	15	16	17	12	0	12	14	31	31	20	12	42	44	40	38	34	20
Contig40789_6665	18	11	17	12	16	0	12	13	11	33	17	0	26	33	29	50	29	16
Contig40789_6705	12	13	17	13	11	0	15	32	12	36	23	14	22	30	42	30	23	23
Contig408_28292	10	10	13	21	10	0	23	14	16	19	19	12	17	25	17	30	25	0
Contig40814_1884	10	10	19	16	0	10	16	14	16	19	47	0	20	19	24	34	25	10
Contig40814_2669	11	18	12	17	0	10	18	11	13	23	33	13	23	32	30	21	21	17
Contig4083_1393	37	29	37	28	34	15	46	11	22	35	38	10	34	41	41	38	38	11
Contig40906_16093	13	12	15	18	22	11	28	19	29	27	38	13	29	45	42	46	29	16
Contig40906_16095	13	13	14	14	14	11	32	19	32	28	37	13	29	42	40	44	31	19
Contig40906_16099	12	14	16	15	22	12	31	19	31	15	36	15	28	43	43	42	30	16
Contig40916_3203	22	22	11	24	14	0	16	15	28	31	15	26	38	33	38	33	24	14
Contig40919_6072	17	14	12	12	10	11	10	21	11	29	30	16	24	22	22	30	23	14
Contig40919_6183	14	19	12	18	13	10	17	17	0	22	26	12	24	20	24	22	27	14
Contig40919_6189	18	23	28	22	18	11	24	21	13	28	44	16	46	29	44	35	44	17
Contig40919_6218	38	36	35	31	32	22	48	43	21	56	63	33	68	56	56	72	66	42
Contig40919_6223	35	31	30	30	27	22	44	41	10	45	60	27	64	51	53	62	61	38
Contig40928_25232	14	22	16	15	11	0	28	22	28	31	14	23	38	35	42	37	33	27
Contig40928_25329	10	12	11	11	0	10	14	13	10	19	10	0	18	13	13	15	12	18
Contig40987_4065	12	17	16	14	11	0	16	14	19	23	0	21	21	20	16	15	19	26
Contig4099_1025	17	23	22	22	18	16	24	24	23	14	21	19	24	29	25	30	18	19
Contig4099_1050	12	14	14	14	0	10	15	14	12	0	11	13	14	19	12	17	11	11
Contig41_37544	10	12	34	15	17	10	27	28	30	35	38	12	38	30	40	39	22	16
Contig41_37560	13	11	29	14	12	0	27	12	17	30	39	0	33	35	39	38	27	15
Contig41_37673	36	13	33	32	14	11	18	37	26	37	49	19	39	47	55	56	33	28
Contig41_37684	34	20	24	33	11	0	25	28	22	46	41	12	31	39	49	46	28	29
Contig41_37773	10	11	12	14	0	10	12	18	14	27	38	14	32	22	39	38	24	18
Contig410_8027	26	13	14	10	10	0	24	18	14	21	49	12	34	38	37	36	31	27
Contig410_8058	26	21	27	36	12	10	32	35	32	38	52	13	54	43	50	54	44	42
Contig410_8070	26	25	15	32	13	12	13	30	32	33	44	13	48	42	42	48	40	35
Contig41003_19543	22	12	15	17	10	12	17	15	19	14	17	15	18	19	21	18	21	16
Contig41020_92	30	12	31	27	21	0	24	28	29	33	54	22	41	50	49	40	34	34
Contig41020_2361	15	21	12	21	12	0	13	10	20	14	10	24	31	29	35	27	0	24
Contig41020_2421	14	16	17	15	16	0	30	18	14	18	10	11	15	23	33	28	0	19
Contig41020_2475	13	12	12	12	10	12	24	12	24	27	12	12	27	21	19	26	0	11
Contig41020_2484	10	12	10	12	10	0	22	13	12	28	10	13	25	12	25	12	10	16
Contig41020_3977	14	23	12	25	10	0	25	22	22	32	12	17	24	30	20	34	30	25
Contig41020_5020	16	12	11	11	12	0	15	16	13	22	20	14	22	29	20	19	18	17
Contig41020_5095	26	12	17	17	10	0	14	15	16	32	13	0	32	38	21	32	13	17
Contig41020_5125	25	16	10	25	11	0	29	13	14	48	24	30	39	38	39	38	32	25
Contig41020_26741	0	15	13	14	12	11	14	16	16	20	15	10	14	15	14	15	14	16
Contig4103_4903	20	24	10	17	14	12	10	10	18	19	12	28	34	40	41	15	14	16
Contig4103_4972	28	10	13	11	11	0	28	12	24	23	0	10	31	32	32	28	11	28
Contig41034_13464	19	16	14	18	13	13	16	15	18	21	18	16	19	25	22	19	17	20
Contig41034_13475	25	25	18	24	20	20	22	24	22	28	22	26	29	31	30	32	21	24
Contig41034_13483	15	14	0	12	12	10	12	18	13	17	18	14	19	20	20	19	13	17
Contig41057_3698	10	13	11	10	12	10	11	0	11	13	0	18	19	11	12	17	17	10
Contig41070_1728	28	13	16	16	11	10	14	19	12	19	41	13	30	40	40	42	30	13
Contig41070_1735	32	12	13	15	10	10	13	18	15	20	41	13	26	44	39	42	32	15
Contig41070_1817	13	10	10	11	11	12	22	15	18	28	32	12	20	25	28	27	17	14
Contig41070_2044	13	11	13	25	11	11	0	11	11	38	38	10	34	27	34	36	22	17
Contig41076_12552	11	14	13	10	17	0	15	13	19	10	17	10	23	24	22	18	15	14
Contig41076_12582	15	13	13	15	16	0	12	14	12	0	13	10	27	30	16	15	10	13
Contig41076_13391	11	20	26	10	10	0	15	13	20	0	10	24	23	37	30	16	11	19
Contig41087_10382	15	10	10	12	19	13	18	11	16	26	29	10	26	41	37	24	21	16
Contig410875_8105	10	10	10	0	10	11	10	10	11	11	0	11	10	11	10	10	12	10
Contig41101_1525	17	16	13	19	12	13	17	21	12	12	13	21	18	23	17	24	21	22
Contig41101_1530	15	11	11	14	0	12	13	14	10	0	11	15	13	16	11	18	15	16
Contig41103_6658	24	13	13	12	14	15	13	17	27	16	15	19	35	45	30	32	13	13
Contig41103_6669	25	13	11	12	13	13	22	12	22	16	14	21	29	41	33	33	12	11
Contig41116_34872	10	15	21	18	13	10	12	12	11	14	15	14	16	17	25	0	18	17
Contig41130_1764	24	17	16	11	21	10	19	14	24	15	0	20	21	29	17	10	20	17
Contig41130_2360	11	14	12	11	11	0	13	10	12	15	0	12	15	16	16	21	11	13
Contig41130_5141	25	16	14	27	13	0	18	16	17	29	37	17	31	38	48	31	28	19
Contig41130_5143	26	16	18	29	15	0	20	16	18	30	45	18	33	42	53	43	27	23
Contig41130_5162	24	19	18	34	15	10	18	18	18	32	49	14	43	53	55	52	21	20
Contig41130_5167	29	15	12	21	14	10	13	13	24	38	48	12	41	50	51	44	22	22
Contig41130_8743	25	13	21	16	11	22	31	24	28	27	41	0	42	40	35	44	34	22
Contig41130_9278	40	40	39	39	36	39	42	39	43	51	37	39	45	45	34	47	36	47
Contig41140_18943	22	12	15	14	12	10	13	13	19	37	22	0	35	46	26	50	25	29
Contig41175_550	23	19	22	23	15	14	25	20	21	33	48	16	42	41	41	40	19	24
Contig41175_1462	14	0	10	22	23	11	20	11	19	40	37	12	38	39	42	36	24	20
Contig41175_1481	17	0	19	16	12	10	14	28	15	34	36	13	35	39	53	42	34	19
Contig41175_1492	29	10	30	28	14	11	22	33	27	36	47	25	38	42	53	52	33	20
Contig41175_1507	14	0	30	17	17	11	17	22	26	20	38	13	34	44	45	51	27	22
Contig41175_1529	12	15	15	20	17	0	14	14	14	16	27	12	29	28	41	45	18	11
Contig41175_1554	13	13	14	12	13	10	14	18	14	16	21	10	23	24	29	29	16	14
Contig41175_1557	14	12	13	10	10	0	11	19	12	15	21	0	20	23	26	27	13	14
Contig41175_1569	15	18	18	16	15	14	20	19	17	18	27	15	25	30	31	31	20	19
Contig41175_1583	13	17	12	11	11	0	21	11	15	13	17	11	19	27	24	25	16	19
Contig41176_2754	30	25	32	31	12	22	32	16	19	56	52	0	51	53	62	50	50	35
Contig41176_2768	24	11	16	30	12	11	30	27	14	57	45	0	54	52	75	57	50	28
Contig41176_2821	29	22	30	26	10	13	13	16	25	39	55	19	43	50	60	68	49	25
Contig41176_2841	35	13	29	35	11	11	12	28	12	41	59	15	42	40	57	61	42	26
Contig41176_2871	27	0	18	10	15	11	14	14	12	49	50	11	35	46	41	38	22	14
Contig41176_2892	23	12	14	26	21	0	25	13	28	52	62	24	40	47	41	49	43	14
Contig41176_2895	24	11	25	27	25	0	28	15	28	50	67	24	42	50	46	49	44	23
Contig41176_2904	25	13	29	23	24	10	29	11	34	46	59	25	44	45	52	49	47	14
Contig41176_2980	27	13	24	30	11	11	24	29	11	40	45	0	38	39	51	47	37	32
Contig41176_2992	33	26	32	34	21	11	28	34	25	47	41	21	44	44	58	50	39	30
Contig41176_3047	17	13	14	34	13	0	16	14	31	57	60	17	16	38	47	42	40	19
Contig41176_3056	15	10	11	19	15	0	13	14	16	32	44	13	17	22	39	36	19	18
Contig41176_3419	33	12	30	29	10	21	11	22	26	55	41	16	47	40	47	36	33	32
Contig41176_3433	31	11	27	18	10	13	13	22	28	44	50	12	41	30	42	40	42	34
Contig41176_3444	29	0	27	32	11	12	14	24	31	41	56	13	38	44	45	51	45	30
Contig41176_3645	21	12	15	12	12	0	12	31	18	46	49	21	16	41	45	47	16	27
Contig41176_4057	18	11	18	18	13	11	17	15	17	20	45	11	34	27	49	44	19	10
Contig41176_4074	15	0	16	25	13	12	16	12	15	18	51	0	37	40	52	30	32	12
Contig41176_4341	14	13	17	15	0	12	14	16	13	25	27	10	20	24	34	31	22	13
Contig41178_14119	11	11	16	0	10	12	14	10	12	13	14	11	14	17	17	15	10	15
Contig41178_14134	10	12	12	10	0	10	12	10	10	14	12	11	14	15	16	15	10	14
Contig4120_87	10	10	15	18	12	16	16	18	18	22	13	10	12	0	21	15	22	25
Contig41225_1803	29	14	23	12	11	10	12	16	23	13	44	0	33	37	45	40	26	14
Contig41233_16583	12	12	12	12	10	0	10	13	28	29	33	12	37	35	32	38	19	13
Contig41254_10323	14	0	11	26	11	10	15	13	27	19	21	10	35	31	29	37	13	11
Contig41270_1079	12	21	13	20	11	11	16	18	11	19	16	30	22	30	24	36	19	20
Contig412716_2119	26	28	29	31	14	0	23	10	25	42	46	21	43	35	46	49	48	35
Contig412716_2131	23	22	13	29	14	0	25	13	29	43	47	22	37	39	48	53	44	34
Contig412716_2165	11	10	21	27	14	0	23	16	30	43	43	11	38	37	43	41	41	25
Contig41298_5262	13	23	11	10	11	0	23	12	27	15	26	11	31	40	41	41	28	25
Contig41298_5264	13	25	10	11	10	0	27	23	25	16	24	22	34	39	39	46	28	25
Contig41298_5324	32	13	0	14	11	11	19	16	15	17	16	18	38	43	48	43	18	33
Contig41299_3679	11	17	20	12	10	0	24	11	26	13	15	13	25	42	35	35	24	12
Contig41299_3684	12	15	10	12	10	0	12	10	24	12	23	12	14	33	29	30	11	12
Contig41302_926	15	11	17	18	13	0	14	10	12	12	34	11	25	27	42	40	14	20
Contig41315_2133	12	15	14	18	13	0	21	15	15	11	12	0	20	37	17	19	10	11
Contig41315_2151	17	19	17	19	17	17	23	16	18	13	13	12	17	45	15	24	19	17
Contig41315_2260	25	23	27	25	22	19	24	14	24	18	19	15	25	27	28	20	22	26
Contig41315_2627	30	36	37	40	30	14	45	35	30	40	46	30	32	59	55	47	40	38
Contig41315_2633	39	40	45	42	33	20	57	37	36	39	53	34	35	62	61	57	45	44
