siteID	numCs1	numCs2	numCs3	numCs4	numCs5	numCs6	numCs7	numCs8	numCs9	numCs10	numCs11	numCs12	numCs13	numCs14	numCs15	numCs16	numCs17	numCs18
Contig36981_8497	13	12	15	10	10	NA	15	16	13	12	21	NA	15	21	20	22	17	11
Contig36981_35873	NA	10	11	12	10	9	11	8	11	11	10	NA	10	10	11	10	10	11
Contig37021_9576	19	12	20	25	8	9	11	14	17	13	33	15	29	28	36	39	29	9
Contig37021_9632	25	9	22	23	11	NA	30	20	26	32	30	8	39	32	38	35	32	26
Contig37021_9649	23	9	12	22	9	NA	28	10	25	29	24	9	33	27	33	32	28	26
Contig37026_5379	27	22	2	30	19	12	25	25	25	38	36	9	40	32	49	34	34	27
Contig37026_5415	12	11	7	10	NA	12	21	13	23	27	12	14	21	29	21	16	19	15
Contig37026_5429	11	9	9	13	NA	10	16	12	10	12	8	11	24	33	23	24	17	18
Contig37026_5477	15	10	11	16	11	11	14	15	10	13	14	10	24	19	26	17	19	18
Contig37026_6260	10	10	13	14	9	NA	15	25	13	42	57	22	35	49	47	51	40	18
Contig37026_6366	9	12	10	12	10	NA	10	12	24	36	43	NA	33	41	39	42	14	25
Contig37026_12053	19	22	21	20	21	NA	24	27	21	37	34	9	25	34	49	34	41	28
Contig37026_12057	14	23	19	20	10	NA	24	16	22	30	36	NA	22	32	39	30	38	27
Contig37026_12179	26	12	28	27	6	12	29	21	32	40	33	13	33	44	33	43	31	35
Contig37026_12183	36	25	34	33	19	22	35	34	41	46	34	25	39	51	35	45	41	38
Contig37026_12222	7	NA	10	8	7	16	17	8	15	16	19	NA	20	19	6	21	10	10
Contig37029_4550	13	17	17	15	12	10	16	17	24	10	10	17	19	19	21	14	16	19
Contig37037_15053	18	12	11	10	11	9	12	13	12	NA	11	11	12	14	17	15	12	12
Contig370661_3224	27	32	38	31	NA	30	31	30	32	29	28	29	41	39	35	31	14	32
Contig370661_3232	34	42	45	41	22	48	45	36	65	52	38	53	68	59	50	47	36	59
Contig37087_3913	15	9	15	13	NA	9	16	18	24	14	32	10	24	32	32	30	24	21
Contig37087_3919	12	13	12	14	NA	11	16	14	20	13	26	10	23	30	27	24	21	20
Contig370943_1441	13	13	14	14	9	NA	21	17	11	14	18	12	25	40	19	27	17	13
Contig370943_1444	16	17	17	21	8	NA	23	15	10	15	20	16	34	37	17	35	21	16
Contig370943_1452	20	16	18	22	10	NA	23	15	13	18	21	13	35	28	17	27	14	13
Contig37111_15453	18	18	20	15	18	23	20	15	25	17	NA	22	14	18	15	17	20	21
Contig37156_1452	20	22	24	14	NA	19	23	16	22	8	20	10	16	13	18	22	NA	23
Contig37156_1456	10	20	21	12	NA	11	24	10	27	8	21	11	9	16	19	20	NA	22
Contig37168_6758	14	14	10	13	10	15	15	13	9	16	8	9	14	16	22	13	21	15
Contig37168_6871	12	10	16	11	9	NA	12	10	16	15	10	9	40	32	10	28	14	10
Contig37168_6912	12	9	11	15	NA	10	15	15	15	15	13	11	29	37	20	35	31	15
Contig37180_30122	17	15	13	14	NA	10	12	17	25	11	NA	13	12	33	25	27	12	30
Contig37182_2220	11	11	9	14	12	NA	15	14	16	15	16	7	17	17	21	21	17	11
Contig37183_6198	19	17	20	28	13	NA	23	15	17	30	47	NA	42	52	52	56	25	19
Contig37183_6204	19	13	21	30	6	9	21	15	13	25	35	12	30	42	50	47	25	20
Contig37183_6223	29	17	23	33	18	20	30	25	26	38	61	23	42	57	58	61	36	26
Contig37183_6232	17	9	19	23	12	17	20	19	21	31	36	15	33	32	27	35	28	20
Contig37183_6493	7	7	7	12	NA	10	10	11	4	7	17	NA	8	13	18	21	9	12
Contig37226_14086	22	10	10	10	NA	9	12	14	13	23	9	10	31	32	19	33	NA	14
Contig37233_12852	14	28	NA	17	13	9	8	14	26	12	NA	17	13	11	10	8	10	27
Contig37258_9034	15	12	9	14	9	13	10	17	11	27	29	11	25	24	25	29	19	11
Contig37258_9039	15	11	9	13	NA	15	13	14	12	24	21	12	20	19	22	25	14	14
Contig37318_4775	13	11	11	12	14	11	13	11	13	12	14	11	14	16	NA	16	15	12
Contig37318_4898	27	12	14	14	9	NA	15	13	17	28	28	11	40	42	7	34	25	23
Contig37318_4934	16	15	15	15	NA	10	17	31	31	30	22	17	40	43	NA	30	30	26
Contig37318_4946	25	16	13	20	13	NA	14	16	31	33	23	12	42	37	8	34	29	19
Contig37318_5049	29	23	36	32	17	27	27	36	34	59	21	26	43	46	9	21	41	47
Contig37328_8961	24	11	22	22	13	13	15	20	26	26	31	19	24	30	32	28	28	18
Contig37329_8350	10	10	15	13	11	9	28	13	18	20	25	17	25	39	18	38	13	17
Contig37332_1606	NA	9	11	8	13	5	18	7	11	11	50	NA	22	20	25	21	12	11
Contig37332_1609	NA	10	12	11	9	10	20	14	11	24	50	NA	25	42	44	35	22	5
Contig37332_9335	14	6	8	20	14	15	14	11	11	25	36	9	36	32	31	37	20	16
Contig37332_9341	26	15	11	12	14	13	24	12	10	24	37	18	35	27	35	38	22	16
Contig373435_3099	2	5	5	5	NA	3	1	4	1	3	NA	5	3	6	2	6	6	2
Contig37344_19838	7	0	15	5	1	7	5	8	0	5	18	8	24	16	43	19	0	8
Contig37344_20042	14	NA	22	9	10	5	26	25	23	26	41	11	33	19	50	47	36	22
Contig37345_5767	21	9	11	8	3	10	10	13	21	26	10	5	9	21	20	13	12	7
Contig37433_8985	28	23	10	NA	11	10	6	20	17	34	19	15	34	36	38	38	17	29
Contig37433_8990	28	26	10	NA	11	14	9	28	29	33	28	19	38	45	38	41	17	30
Contig37433_8995	26	12	21	9	9	11	15	25	22	30	21	5	36	41	39	35	17	29
Contig37433_9041	9	9	9	11	13	NA	14	10	12	20	8	NA	16	29	26	18	13	13
Contig37438_8052	18	15	13	18	12	12	16	16	10	27	22	12	30	21	32	36	27	22
Contig37438_8061	19	15	12	13	14	10	17	10	24	24	26	10	30	33	30	42	25	21
Contig37438_8489	18	15	14	16	NA	10	26	11	15	15	NA	10	26	28	14	13	15	14
Contig37439_3099	14	14	14	14	11	NA	12	12	16	16	11	20	14	28	35	37	17	22
Contig37439_21574	9	10	10	14	NA	10	8	11	11	16	23	10	20	26	16	20	19	NA
Contig3749_4881	15	17	12	11	14	14	16	19	18	9	12	14	14	14	16	16	11	15
Contig37518_34050	22	17	21	27	NA	26	14	15	20	20	25	NA	25	14	23	25	25	10
Contig37524_8202	10	14	21	18	12	15	19	19	18	25	27	17	18	14	22	18	18	16
Contig37528_15243	37	23	21	39	18	20	30	32	35	48	48	27	42	53	63	54	42	37
Contig37528_15249	31	24	22	33	21	10	26	28	31	52	52	25	49	43	58	47	35	31
Contig37544_2511	14	15	13	17	13	11	15	16	19	22	NA	18	30	17	21	19	19	20
Contig37544_2548	17	16	10	12	10	12	13	11	14	10	NA	15	17	19	22	16	15	13
Contig37564_7538	7	14	19	16	8	NA	17	11	16	15	10	10	8	13	19	9	14	15
Contig37572_11677	11	9	16	17	17	7	21	13	12	20	27	11	25	25	28	20	17	11
Contig37572_11986	NA	10	11	18	10	9	12	9	14	14	15	10	10	13	11	19	9	8
Contig37588_5415	17	14	18	15	14	15	15	12	20	14	10	12	11	7	13	11	17	18
Contig37588_5721	17	14	16	15	10	15	12	13	17	14	10	19	21	20	20	16	20	15
Contig37643_14104	15	24	34	28	24	14	29	22	31	45	29	30	41	35	40	38	37	33
Contig37643_14209	25	12	17	13	NA	10	10	23	16	23	18	NA	33	43	36	46	17	29
Contig37643_14242	18	14	14	12	10	10	18	NA	31	19	19	14	29	44	22	35	20	19
Contig37643_14245	22	17	16	12	10	11	21	13	28	22	22	11	28	45	23	39	20	20
Contig37656_21518	17	0	0	0	NA	6	7	0	23	21	32	0	17	17	0	22	0	0
Contig37656_21589	25	10	7	17	NA	11	14	24	29	51	52	NA	35	40	46	40	24	11
Contig37656_21689	17	8	22	13	10	10	13	11	15	10	20	14	5	30	36	11	14	NA
Contig37656_21692	18	8	23	16	13	8	12	12	12	33	39	12	20	28	18	32	13	10
Contig37656_21695	18	10	17	17	13	10	13	12	17	25	38	11	18	36	31	35	15	10
Contig37656_30088	9	12	12	9	13	11	NA	10	18	16	16	11	15	18	NA	20	17	17
Contig376604_552	19	10	11	12	13	NA	17	11	19	14	NA	12	18	22	15	18	13	16
Contig376604_558	16	10	13	11	12	NA	16	10	25	13	NA	11	14	28	26	16	13	11
Contig37691_4942	9	14	17	23	12	NA	33	23	15	31	36	13	39	46	40	43	39	23
Contig37691_4956	14	15	12	15	15	NA	16	13	12	37	29	18	39	47	29	37	39	15
Contig37691_4973	17	16	16	16	11	NA	17	13	14	29	20	11	32	40	30	30	32	23
Contig37691_4979	14	13	14	15	13	NA	18	10	12	31	32	11	33	38	32	42	34	25
Contig37691_4985	15	13	13	13	11	NA	16	10	10	28	30	10	40	37	32	42	31	28
Contig377_4705	15	12	17	16	14	12	15	10	13	30	41	NA	36	40	37	47	30	11
Contig377_5019	13	11	10	11	4	NA	11	8	10	0	14	6	14	0	25	15	11	11
Contig377_11352	27	24	28	21	20	22	28	23	23	NA	18	14	31	27	23	25	12	31
Contig377_19301	24	12	16	13	15	11	14	22	14	27	35	14	26	23	46	37	28	20
Contig377_19314	19	14	18	9	13	NA	15	17	12	16	26	10	18	25	37	32	21	18
Contig377_19365	23	10	17	19	15	11	20	17	16	30	48	NA	37	39	40	41	26	15
Contig377_19394	30	17	24	22	17	10	20	16	36	33	73	NA	45	48	61	50	41	22
Contig377_19850	10	8	20	11	11	25	25	27	21	29	23	12	27	29	35	24	29	10
Contig377_19877	7	11	19	25	19	9	25	13	17	32	24	19	29	27	23	41	36	23
Contig377_20017	14	13	14	14	10	NA	20	16	17	13	20	10	15	19	19	14	22	11
Contig377_20033	13	6	9	15	9	NA	16	14	24	24	26	NA	11	9	14	8	18	11
Contig377_20279	14	13	11	15	9	9	11	10	27	12	42	14	32	39	42	37	34	27
Contig377_20283	14	15	5	15	10	NA	14	12	22	12	40	14	31	33	26	34	21	14
Contig377_20298	22	18	23	18	16	NA	28	13	28	8	40	NA	32	40	46	45	23	26
Contig377_20303	27	19	27	27	16	21	25	24	30	12	43	NA	33	44	47	49	34	32
Contig377_20366	11	8	20	15	12	NA	32	9	23	29	40	8	33	35	40	37	33	14
Contig377_20420	NA	10	14	20	9	15	29	18	31	52	40	24	35	35	36	50	22	27
Contig377_20504	23	10	21	20	11	NA	25	14	22	27	31	15	28	25	35	32	29	17
Contig377071_46	9	9	10	12	NA	10	8	10	12	17	11	8	20	13	32	17	16	13
Contig377071_103	15	8	12	9	10	10	10	12	20	17	11	10	29	14	30	34	18	23
Contig37713_3012	15	11	17	15	12	13	9	12	17	18	15	10	30	26	19	17	19	12
Contig37729_3782	18	15	15	14	NA	11	11	17	15	17	23	10	21	25	34	19	22	16
Contig37729_3797	15	14	16	18	NA	11	10	14	11	13	25	11	20	24	29	24	24	13
Contig37729_3807	16	17	16	16	12	NA	9	15	13	13	18	9	18	21	23	26	22	14
Contig37755_16861	14	12	11	12	11	NA	18	11	13	17	12	14	22	21	21	13	19	16
Contig37755_16898	14	13	10	10	15	10	12	14	15	11	10	14	27	28	25	10	15	19
Contig37755_24240	10	11	13	10	13	NA	15	15	25	33	36	13	33	40	27	17	24	19
Contig37755_27377	28	25	NA	20	13	9	18	20	26	27	NA	17	36	30	26	25	27	29
Contig37755_27393	28	10	NA	31	9	13	15	20	32	41	NA	28	46	38	29	30	24	37
Contig37755_27427	16	15	12	13	11	13	16	15	19	30	NA	14	25	21	17	19	15	23
Contig37755_27465	21	17	12	14	12	11	18	20	21	27	8	15	20	25	16	20	12	22
Contig37755_32609	17	11	11	15	13	9	11	13	18	28	25	16	26	16	29	24	18	20
Contig37790_8723	17	21	18	13	14	11	20	20	23	27	11	14	21	19	28	37	27	19
Contig378_18455	10	11	10	12	7	8	15	6	9	5	NA	15	11	10	11	10	6	16
Contig3783_1959	14	11	12	14	13	NA	17	18	18	21	14	13	14	15	15	20	15	16
Contig37845_290	12	17	12	10	25	8	16	12	25	14	10	13	12	17	14	15	15	NA
Contig37845_307	17	15	15	17	12	8	20	18	21	22	14	15	28	26	20	25	23	NA
Contig37875_1301	17	16	NA	22	17	23	11	17	23	NA	8	22	29	28	28	27	22	32
Contig37875_1305	27	31	10	33	25	25	31	35	36	22	31	36	39	36	41	42	34	35
Contig37881_1946	19	20	12	17	11	NA	21	24	22	12	32	15	32	29	40	30	24	17
Contig37881_1953	19	12	9	18	10	NA	27	13	25	10	31	10	29	23	38	31	26	13
Contig37881_1959	21	11	22	18	11	NA	31	17	30	11	34	NA	29	23	40	29	26	14
Contig37885_2311	18	10	20	16	8	10	14	15	16	29	24	13	19	17	23	16	19	18
Contig37900_1794	10	12	10	13	10	NA	9	22	13	28	NA	25	27	27	27	33	27	13
Contig37900_2068	11	NA	9	12	10	10	12	16	17	24	17	11	18	21	22	17	16	16
Contig37900_2255	12	11	10	12	NA	11	16	10	11	12	13	NA	21	26	21	27	18	17
Contig37901_4343	15	6	9	6	3	7	9	9	12	9	13	5	14	20	17	13	14	11
Contig37901_4355	22	19	23	16	3	11	14	23	22	13	21	15	22	28	29	25	21	14
Contig37901_4358	17	16	20	13	4	9	18	15	18	11	13	12	12	16	22	17	10	9
Contig37901_7914	23	14	14	18	16	18	21	20	18	17	19	18	21	23	27	21	17	18
Contig37901_10535	9	NA	8	8	11	8	10	8	9	9	7	NA	12	10	8	20	10	6
Contig37901_10624	14	13	7	10	6	10	11	9	13	6	7	6	4	9	11	8	10	7
Contig37901_10632	9	8	7	4	8	4	8	8	10	3	NA	6	4	8	8	7	7	6
Contig37902_7272	9	9	11	11	14	NA	10	10	20	13	13	9	32	31	NA	34	15	12
Contig37948_14002	16	11	21	14	18	11	15	11	13	41	30	19	47	40	34	38	17	24
Contig37961_7987	9	11	14	9	10	NA	10	10	16	10	15	13	17	21	13	13	13	19
Contig37968_42059	16	14	12	13	12	NA	15	21	18	14	19	18	26	34	29	23	20	11
Contig38_55428	12	11	13	12	11	NA	16	10	16	23	19	13	25	19	33	27	24	16
Contig38_55483	13	13	11	14	10	10	19	18	NA	13	13	8	14	18	18	19	15	16
Contig38_55592	10	9	10	NA	11	10	13	12	22	29	11	12	22	29	24	26	24	24
Contig38000_5575	17	NA	12	16	8	13	11	15	14	17	NA	10	9	13	11	13	21	13
Contig3802_1564	20	12	17	14	10	7	10	9	NA	19	11	11	22	18	24	34	21	20
Contig38023_3038	13	10	NA	13	9	9	11	11	19	18	12	10	30	23	29	26	21	20
Contig38030_13579	25	7	29	12	20	18	10	12	8	11	12	6	11	13	8	7	7	6
Contig380433_596	11	10	10	12	12	NA	17	13	11	23	22	10	29	29	14	31	8	13
Contig380433_663	20	18	21	16	10	NA	33	23	30	19	11	14	36	36	35	30	32	29
Contig38046_9650	23	11	12	12	13	NA	30	9	12	13	NA	9	23	18	21	27	8	20
Contig38057_5086	25	15	21	24	11	19	24	19	21	20	32	21	33	29	40	38	27	22
Contig38058_6112	NA	24	15	13	30	12	28	22	6	21	10	36	43	39	NA	41	17	25
Contig38061_12971	33	10	11	41	11	12	27	30	31	52	54	22	36	45	49	56	55	39
Contig38061_12979	30	NA	14	38	10	24	33	33	35	61	58	25	48	44	58	57	56	41
Contig38061_12983	21	10	20	30	NA	10	26	28	28	33	47	15	14	24	46	32	40	22
Contig38061_13030	14	10	18	14	9	8	27	14	26	39	33	NA	40	35	36	36	42	31
Contig38061_13149	17	15	15	15	19	NA	19	12	13	21	28	NA	22	30	36	36	24	26
Contig38061_13167	11	11	11	12	13	NA	12	11	15	17	19	NA	22	21	22	23	19	16
Contig38061_13212	11	13	15	9	10	NA	14	13	13	25	27	8	25	25	29	22	24	13
Contig38061_13313	12	9	14	13	NA	10	16	13	13	19	17	NA	18	15	19	18	18	10
Contig38061_13339	12	12	10	14	11	14	13	10	23	25	20	14	24	23	18	13	18	15
Contig38070_3413	16	12	10	16	12	NA	14	13	12	17	13	13	20	23	23	20	12	13
Contig38070_3423	18	15	17	16	10	9	15	16	19	18	14	14	28	28	25	26	15	19
Contig38070_3431	13	13	16	14	NA	11	12	12	16	13	NA	12	22	22	16	17	12	19
Contig38079_13642	13	15	17	33	12	NA	25	28	21	49	32	24	40	44	50	44	32	26
Contig38079_13702	NA	15	26	27	13	11	24	23	24	42	32	23	38	31	37	30	37	24
Contig38079_13712	NA	23	12	25	15	20	27	25	23	32	34	13	37	28	32	29	37	24
Contig38079_13732	14	20	24	29	20	NA	26	24	32	39	30	25	44	33	40	44	32	31
Contig38079_13739	12	14	24	30	23	12	27	25	30	42	32	14	26	40	18	46	39	16
Contig38079_13747	16	28	29	35	26	13	30	26	27	44	32	25	44	40	44	43	43	33
Contig38079_13751	28	24	25	36	23	12	28	26	28	45	27	23	42	37	38	42	37	31
Contig38096_17056	13	20	3	20	8	NA	10	13	25	31	52	NA	36	44	53	43	32	11
Contig38096_17077	25	27	17	11	25	NA	18	29	29	40	64	21	49	62	56	54	48	29
Contig381_11819	8	9	15	15	NA	12	19	14	15	17	19	15	23	20	22	15	18	13
Contig381_11834	15	11	11	14	NA	12	16	10	10	16	15	11	17	16	17	18	17	10
Contig381265_659	13	11	5	11	9	6	7	8	9	8	14	8	16	20	21	18	13	12
Contig381265_1269	12	25	17	27	19	19	11	18	24	10	NA	22	27	19	16	26	12	16
Contig38140_23473	14	11	14	14	NA	10	13	14	11	13	24	10	22	23	24	28	18	11
Contig38166_26156	27	10	10	9	8	NA	9	19	9	15	NA	15	23	26	10	27	11	14
Contig38166_26197	13	18	13	11	11	NA	16	11	15	11	NA	17	17	17	12	13	19	10
Contig38166_28706	11	15	14	18	NA	10	12	13	16	17	16	14	24	30	37	30	18	17
Contig38166_28718	11	8	5	8	NA	12	9	13	15	16	11	9	22	28	27	28	17	12
Contig38166_28722	10	13	7	12	NA	10	11	12	12	13	10	NA	23	15	23	26	16	12
Contig38178_1278	14	14	15	14	12	10	11	16	20	29	21	13	28	16	17	19	13	18
Contig38178_1341	1	0	0	0	3	NA	0	0	0	0	0	0	0	19	0	2	0	0
Contig38193_4979	11	12	13	15	16	NA	12	10	19	23	22	14	18	20	16	21	25	16
Contig38193_4990	12	9	8	13	15	NA	14	9	17	21	20	14	15	16	14	17	16	11
Contig38211_11196	24	10	8	26	10	10	10	14	27	34	18	8	30	28	37	24	26	17
Contig38213_5008	37	32	35	30	24	30	36	33	39	35	35	38	36	37	28	50	41	32
Contig38228_1764	17	14	15	16	13	13	14	13	17	15	25	15	21	27	28	28	19	14
Contig38228_1779	18	17	15	17	14	16	17	14	21	20	38	13	20	29	27	33	20	15
Contig38228_1788	15	12	NA	14	12	12	12	15	18	9	26	10	21	23	22	30	10	10
Contig38237_6285	12	13	16	13	14	NA	13	13	14	39	50	11	36	25	48	43	37	12
Contig38237_6292	17	14	18	15	14	10	11	12	15	35	52	11	24	28	43	42	26	15
Contig38237_6298	20	12	13	13	13	9	10	12	16	33	43	10	24	28	28	35	25	15
Contig38237_6310	21	11	17	17	19	12	11	14	15	27	34	10	27	28	23	30	26	15
Contig38237_6319	18	10	15	17	9	NA	15	15	12	27	40	11	27	25	27	34	30	15
Contig38252_11224	14	14	28	22	NA	9	11	15	16	53	44	10	32	38	46	46	35	22
Contig38252_11256	34	19	26	29	NA	10	31	22	30	44	42	12	49	37	46	34	36	33
Contig38252_11264	31	10	34	27	22	12	26	24	35	51	48	11	49	42	53	47	34	33
Contig38252_11268	27	NA	32	30	12	13	18	24	32	48	43	20	35	42	51	50	29	34
Contig38252_11280	28	NA	16	24	12	11	11	13	16	41	38	NA	35	36	38	35	31	17
Contig38252_11299	16	10	12	26	NA	10	16	11	20	34	42	12	32	44	36	41	28	14
Contig38252_12435	28	20	28	23	13	10	31	12	11	48	51	20	36	60	54	47	33	15
Contig38252_12453	24	21	27	30	22	NA	27	11	17	45	59	12	40	55	46	55	37	33
Contig38252_12465	28	12	29	26	6	NA	30	14	28	43	62	24	38	49	51	58	40	31
Contig38252_15660	11	10	11	16	8	14	14	NA	16	20	NA	11	19	13	12	13	22	15
Contig38252_15681	15	14	17	14	13	NA	15	9	18	29	16	16	23	18	19	19	21	17
Contig38252_15691	17	14	12	15	14	NA	15	13	18	22	18	19	22	19	14	28	17	18
Contig38252_15781	14	7	0	8	5	13	9	10	18	16	21	4	22	18	15	22	23	6
Contig38290_178	7	11	17	14	10	10	16	15	15	8	12	3	13	21	16	22	20	17
Contig38290_193	7	12	16	12	14	8	17	14	12	4	10	11	25	14	22	21	27	21
Contig38290_378	26	26	28	30	21	22	32	25	29	25	25	14	29	31	32	31	24	20
Contig38290_395	18	21	19	19	18	13	17	21	16	16	14	9	28	15	22	25	24	22
Contig38291_5656	12	12	11	10	12	NA	14	10	11	11	10	10	15	17	14	22	13	12
Contig383_12386	14	10	12	12	11	10	19	15	17	11	20	NA	21	26	28	24	16	13
Contig383_12400	13	11	11	16	8	10	17	14	11	10	16	4	14	21	22	20	13	8
Contig38300_10345	23	12	13	28	10	NA	20	10	24	12	39	23	33	45	40	26	34	23
Contig38300_11375	10	15	15	16	10	13	33	13	13	12	NA	13	30	17	19	15	20	11
Contig38300_11395	8	15	11	15	8	NA	18	9	11	12	10	17	21	15	15	14	18	14
Contig38327_5205	15	15	17	21	12	NA	18	18	15	11	13	14	25	34	18	25	20	19
Contig38327_5253	15	13	17	17	17	NA	16	12	15	14	16	NA	23	37	25	38	19	17
Contig38327_5665	8	10	11	14	13	10	17	15	21	11	NA	12	16	16	12	12	16	19
Contig38333_26211	11	0	11	0	16	NA	16	7	0	0	0	0	15	13	16	22	23	0
Contig38365_5696	13	11	10	10	8	7	16	12	19	12	NA	15	16	13	16	12	13	18
Contig38365_5775	12	18	12	12	9	NA	15	14	17	25	11	12	15	20	12	18	20	17
Contig38365_6019	14	9	13	20	11	8	17	10	14	17	16	16	20	20	18	19	10	19
Contig38375_27982	18	10	16	19	10	10	25	13	20	10	14	13	34	20	24	32	22	25
Contig383916_1469	11	10	12	16	NA	10	17	13	20	11	26	13	29	20	37	34	27	10
Contig38397_3114	26	11	21	15	10	NA	30	9	27	41	33	10	28	34	30	32	32	28
Contig38397_3123	30	15	12	18	11	NA	25	21	28	48	42	12	36	33	41	40	44	33
Contig38397_3128	24	17	20	13	8	NA	17	12	25	46	36	8	30	36	41	34	43	28
Contig384_44815	15	NA	10	11	11	11	16	11	26	25	48	10	31	41	36	44	29	10
Contig384_44888	22	10	15	30	9	NA	25	21	13	41	43	NA	37	43	38	48	28	22
Contig38411_86	16	25	15	17	7	9	NA	25	19	22	48	16	24	19	43	37	27	19
Contig38411_184	15	12	27	18	NA	11	21	18	20	29	42	NA	39	46	37	41	21	13
Contig38411_188	12	11	14	14	NA	9	18	11	12	28	37	NA	35	39	27	42	18	11
Contig38421_30901	12	15	15	15	12	13	19	14	15	36	18	13	26	27	29	30	27	20
Contig38421_30919	19	16	14	18	14	15	18	13	12	33	18	12	24	27	30	27	27	15
Contig38421_30931	17	15	17	17	10	10	19	15	12	31	14	NA	19	19	26	29	23	15
Contig38421_30954	15	18	14	12	16	NA	21	19	17	28	22	10	23	26	30	41	26	17
Contig38421_30995	17	13	12	14	14	13	16	17	27	36	14	15	23	20	24	32	18	17
Contig38421_31008	12	NA	15	14	9	11	14	6	24	33	16	NA	32	22	27	28	23	7
Contig38421_33289	12	11	17	10	9	NA	11	11	16	15	16	NA	22	20	25	23	17	20
Contig38421_33292	10	13	13	11	11	NA	13	19	23	15	17	NA	22	20	25	17	19	15
Contig38466_346	22	8	9	10	0	12	9	0	10	33	17	9	41	24	55	24	2	29
Contig38466_356	19	11	25	30	12	13	29	16	32	51	45	26	43	47	54	54	43	31
Contig38466_397	13	11	10	19	NA	10	10	15	23	39	30	NA	27	24	36	36	17	24
Contig38466_401	14	10	10	11	10	NA	21	14	25	39	29	NA	31	32	37	36	18	25
Contig38466_406	14	11	9	13	10	NA	22	25	25	39	28	11	30	33	37	29	23	23
Contig385_3586	10	NA	15	12	11	10	13	13	17	19	15	12	21	34	13	23	18	NA
Contig38503_5893	17	11	10	21	8	14	13	11	22	38	46	10	32	34	16	40	25	15
Contig38503_5908	10	11	10	27	11	NA	8	19	15	42	41	NA	34	31	14	32	24	10
Contig38503_5937	27	8	15	29	12	NA	31	35	35	49	47	13	42	52	38	55	35	31
Contig38503_5947	27	22	13	23	10	NA	25	36	27	60	50	10	43	48	34	49	32	25
Contig38503_5981	32	28	31	36	26	17	12	31	32	60	57	21	42	58	34	65	41	32
Contig38503_6033	25	9	22	16	20	10	27	24	29	44	48	22	38	48	37	48	36	26
Contig38503_6074	24	27	12	26	8	11	28	19	NA	46	41	14	24	40	0	43	0	20
Contig38503_6084	21	23	22	20	21	13	29	20	NA	37	41	12	39	39	27	44	10	29
Contig38503_6420	9	NA	16	10	11	8	15	14	11	37	20	10	33	33	28	23	22	23
Contig38503_6554	20	10	15	15	10	NA	8	12	8	29	36	12	37	38	45	37	30	16
Contig38503_6965	15	15	24	11	12	NA	25	15	18	19	NA	10	13	11	14	10	18	17
Contig385215_4664	14	17	12	11	15	15	12	15	17	11	11	17	16	15	NA	13	11	13
Contig385215_5203	16	NA	13	12	9	12	12	17	13	11	15	NA	18	23	19	19	17	13
Contig3856_3753	28	25	22	33	11	11	31	24	27	31	10	22	33	39	26	35	25	28
Contig3856_4078	11	15	15	12	10	NA	13	13	22	8	13	9	20	21	24	16	10	17
Contig38578_1355	20	12	15	15	11	NA	19	15	15	19	30	16	25	26	28	41	23	15
Contig38578_1371	25	20	10	22	12	10	19	17	11	21	42	13	37	36	40	41	22	24
Contig38578_1375	25	20	13	23	12	12	16	17	11	25	45	13	39	37	46	45	23	23
Contig38578_1387	16	17	10	25	10	11	15	17	15	28	51	10	44	45	54	46	26	24
Contig38578_1411	13	11	16	16	NA	12	17	19	14	30	46	12	30	40	38	38	26	18
Contig38579_2344	10	12	12	13	10	11	10	13	9	NA	14	10	17	23	14	22	17	11
Contig38579_2347	14	13	14	17	10	10	14	13	NA	NA	18	10	14	23	13	19	21	13
Contig38579_2350	15	14	16	18	11	12	16	15	9	NA	20	8	17	23	17	27	25	15
Contig38579_2366	13	13	10	11	9	10	13	18	11	17	17	10	13	17	12	20	23	18
Contig3860_3711	19	23	18	23	11	10	25	19	19	33	18	NA	23	21	36	34	19	18
Contig38600_3804	10	12	10	9	12	NA	11	13	26	25	34	13	17	20	20	36	20	22
Contig38600_13588	11	12	13	13	NA	10	12	13	15	15	NA	9	18	11	21	16	17	14
Contig38606_1258	10	11	10	13	14	NA	10	9	14	11	NA	15	12	16	9	13	11	16
Contig38625_2178	11	14	13	15	17	12	13	10	15	10	12	11	13	14	12	19	13	8
Contig38625_6783	10	13	NA	15	11	9	15	13	13	14	NA	7	16	15	9	15	11	9
Contig38629_17430	9	10	9	11	7	8	11	11	16	6	15	12	12	10	15	25	12	8
Contig38629_17436	15	15	20	17	12	NA	28	16	20	NA	29	18	20	36	28	34	16	14
Contig38631_15808	11	10	11	13	NA	6	6	13	5	13	12	NA	11	13	14	21	16	10
Contig38652_12536	16	15	16	17	14	NA	17	18	18	24	29	18	26	29	33	33	20	22
Contig38652_12554	12	11	9	14	9	NA	9	21	30	20	36	14	31	29	40	35	25	27
Contig38661_200	9	28	15	35	10	12	12	9	12	27	11	14	21	38	34	29	11	23
Contig38661_344	8	13	12	15	15	NA	16	6	13	21	17	7	11	15	18	19	5	10
Contig38661_360	10	15	15	15	16	NA	14	18	14	26	17	20	22	16	15	15	13	19
Contig38662_5610	14	12	14	18	12	11	14	NA	16	21	14	8	18	20	31	31	19	NA
Contig38662_5642	12	11	15	13	8	12	15	12	16	31	13	11	24	25	36	34	31	13
Contig38662_5646	17	15	14	15	10	12	14	14	15	23	17	11	24	23	36	24	39	16
