#CHROM	POS	CONTEXT	Watson-METH	Watson-COVERAGE	Watson-QUAL	Crick-METH	Crick-COVERAGE	Crick-QUAL
Contig17876	103900	CHH	.	.	.	0	14	35
Contig17876	103962	CHH	.	.	.	0	13	35
Contig17876	103967	CHH	.	.	.	0	12	36
Contig17876	103973	CHH	.	.	.	0	10	37
Contig17876	104039	CHH	.	.	.	0	10	35
Contig17876	104040	CHH	.	.	.	1	10	34
Contig17876	104041	CHH	1	12	34	.	.	.
Contig17876	104043	CHH	3	17	36	.	.	.
Contig17876	104047	CHH	6	16	35	.	.	.
Contig17876	104049	CHH	6	16	35	.	.	.
Contig17876	104054	CHH	7	15	35	.	.	.
Contig17876	104055	CHH	7	15	35	.	.	.
Contig17876	104057	CHH	7	15	35	.	.	.
Contig17876	104078	CHH	0	14	35	.	.	.
Contig17876	104081	CHH	0	16	35	.	.	.
Contig17876	104082	CHH	0	14	35	.	.	.
Contig17876	104089	CHH	0	18	35	.	.	.
Contig17876	104090	CHH	0	16	36	.	.	.
Contig17876	104389	CHH	0	10	37	.	.	.
Contig17876	104436	CHH	0	11	36	.	.	.
Contig17876	104447	CHH	0	15	37	.	.	.
Contig17876	104461	CHH	0	13	37	.	.	.
Contig17876	104462	CHH	0	12	36	.	.	.
Contig17876	104590	CHH	0	14	36	.	.	.
Contig17876	104592	CHH	0	16	37	.	.	.
Contig17876	104595	CHH	0	19	36	.	.	.
Contig17876	104602	CHH	0	29	36	.	.	.
Contig17876	104606	CHH	0	33	36	.	.	.
Contig17876	104615	CHH	.	.	.	0	15	36
Contig17876	104620	CHH	2	24	35	.	.	.
Contig17876	104621	CHH	0	21	36	.	.	.
Contig17876	104623	CHH	0	20	36	.	.	.
Contig17876	105171	CHH	.	.	.	0	13	37
Contig17876	105179	CHH	.	.	.	0	24	35
Contig17876	105196	CHH	.	.	.	0	27	35
Contig17876	105209	CHH	.	.	.	0	15	34
Contig17876	105222	CHH	.	.	.	0	11	37
Contig17876	105224	CHH	.	.	.	0	11	35
Contig17876	105229	CHH	.	.	.	0	11	35
Contig17876	105238	CHH	.	.	.	0	10	37
Contig17876	105239	CHH	.	.	.	0	10	37
Contig17876	105256	CHH	.	.	.	0	13	35
Contig17876	105257	CHH	.	.	.	0	11	36
Contig17876	106226	CHH	0	13	36	.	.	.
Contig17876	106227	CHH	0	14	36	.	.	.
Contig17876	106228	CHH	0	15	36	.	.	.
Contig17876	106234	CHH	0	16	35	.	.	.
Contig17876	106236	CHH	0	17	36	.	.	.
Contig17876	106238	CHH	0	14	36	.	.	.
Contig17876	106264	CHH	.	.	.	0	10	35
Contig17876	106266	CHH	.	.	.	0	11	34
Contig17876	106274	CHH	0	10	35	.	.	.
Contig17876	106287	CHH	.	.	.	0	16	36
Contig17876	106289	CHH	0	18	36	.	.	.
Contig17876	106291	CHH	0	17	36	.	.	.
Contig17876	106293	CHH	0	15	36	.	.	.
Contig17876	106301	CHH	.	.	.	0	11	35
Contig17876	106304	CHH	0	17	37	.	.	.
Contig17876	106305	CHH	0	16	37	.	.	.
Contig17876	106306	CHH	0	17	36	.	.	.
Contig17876	106310	CHH	.	.	.	0	15	37
Contig17876	106312	CHH	0	14	36	.	.	.
Contig17876	106315	CHH	.	.	.	0	13	34
Contig17876	106321	CHH	.	.	.	0	11	37
Contig17876	106606	CHH	0	15	36	.	.	.
Contig17876	106609	CHH	0	14	36	.	.	.
Contig17876	106789	CHH	0	12	36	.	.	.
Contig17876	107017	CHH	0	22	36	.	.	.
Contig17876	107022	CHH	0	26	36	.	.	.
Contig17876	107031	CHH	.	.	.	2	10	36
Contig17876	107344	CHH	0	10	35	.	.	.
Contig17876	107604	CHH	0	10	37	.	.	.
Contig17876	107713	CHH	.	.	.	0	10	37
Contig17876	107715	CHH	.	.	.	0	12	35
Contig17876	107718	CHH	.	.	.	1	11	37
Contig17876	107719	CHH	.	.	.	0	10	37
Contig17876	107729	CHH	0	12	36	.	.	.
Contig17876	107730	CHH	0	13	37	.	.	.
Contig17876	107733	CHH	0	18	35	.	.	.
Contig17876	107736	CHH	0	21	35	.	.	.
Contig17876	107766	CHH	.	.	.	0	10	35
Contig17876	107768	CHH	.	.	.	0	10	36
Contig17876	107772	CHH	.	.	.	0	18	36
Contig17876	107853	CHH	.	.	.	0	11	36
Contig17876	107863	CHH	.	.	.	0	25	35
Contig17876	107865	CHH	.	.	.	2	21	37
Contig17876	107867	CHH	.	.	.	0	27	36
Contig17876	107869	CHH	0	11	35	.	.	.
Contig17876	107878	CHH	.	.	.	0	29	36
Contig17876	107879	CHH	.	.	.	0	29	35
Contig17876	107883	CHH	.	.	.	0	24	35
Contig17876	108261	CHH	.	.	.	0	10	34
Contig17876	108700	CHH	.	.	.	0	10	37
Contig17876	108702	CHH	.	.	.	0	11	35
Contig17876	108707	CHH	.	.	.	0	11	36
Contig17876	108710	CHH	.	.	.	0	11	36
Contig17876	108711	CHH	.	.	.	0	11	36
Contig17876	108713	CHH	.	.	.	0	10	37
Contig17876	108717	CHH	.	.	.	0	11	37
Contig17876	110159	CHH	2	10	35	.	.	.
Contig17876	110171	CHH	0	24	35	.	.	.
Contig17876	110175	CHH	0	27	36	.	.	.
Contig17876	110182	CHH	0	27	36	.	.	.
Contig17876	110184	CHH	0	28	36	.	.	.
Contig17876	110186	CHH	0	29	36	.	.	.
Contig17876	110188	CHH	0	23	35	.	.	.
Contig17876	110192	CHH	0	18	36	.	.	.
Contig17876	110193	CHH	0	17	36	.	.	.
Contig17876	110198	CHH	0	11	37	.	.	.
Contig17876	110219	CHH	.	.	.	0	24	35
Contig17876	110225	CHH	.	.	.	0	26	35
Contig17876	110235	CHH	.	.	.	0	27	36
Contig17876	110239	CHH	.	.	.	0	23	35
Contig17876	110241	CHH	.	.	.	0	17	36
Contig17876	110319	CHH	.	.	.	4	10	32
Contig17876	110527	CHH	0	25	36	.	.	.
Contig17876	110536	CHH	0	23	36	.	.	.
Contig17876	110540	CHH	0	18	36	.	.	.
Contig17876	110614	CHH	2	10	34	.	.	.
Contig17876	110696	CHH	1	10	35	.	.	.
Contig17876	110699	CHH	0	10	36	.	.	.
Contig17876	111058	CHH	.	.	.	5	10	36
Contig17876	111632	CHH	.	.	.	0	16	36
Contig17876	111633	CHH	.	.	.	0	15	35
Contig17876	111637	CHH	.	.	.	0	16	35
Contig17876	111640	CHH	.	.	.	1	16	34
Contig17876	111649	CHH	.	.	.	0	19	37
Contig17876	111651	CHH	0	12	36	.	.	.
Contig17876	111652	CHH	0	13	37	.	.	.
Contig17876	111655	CHH	.	.	.	0	11	34
Contig17876	111656	CHH	.	.	.	0	10	35
Contig17876	111662	CHH	2	10	36	.	.	.
Contig17876	111663	CHH	2	11	37	.	.	.
Contig17876	111826	CHH	0	21	36	.	.	.
Contig17876	111832	CHH	.	.	.	7	13	36
Contig17876	111836	CHH	.	.	.	11	18	35
Contig17876	111845	CHH	.	.	.	18	29	36
Contig17876	111846	CHH	.	.	.	18	29	36
Contig17876	111852	CHH	.	.	.	17	25	36
Contig17876	111856	CHH	.	.	.	17	24	34
Contig17876	111858	CHH	.	.	.	16	23	34
Contig17876	111859	CHH	.	.	.	15	23	35
Contig17876	111924	CHH	0	10	37	.	.	.
Contig17876	112410	CHH	.	.	.	0	10	36
Contig17876	112411	CHH	.	.	.	0	10	37
Contig17876	112415	CHH	.	.	.	0	10	36
Contig17876	112754	CHH	.	.	.	2	10	34
Contig17876	112755	CHH	.	.	.	4	10	36
Contig17876	112756	CHH	.	.	.	4	11	34
Contig17876	112757	CHH	.	.	.	6	11	36
Contig17876	112888	CHH	0	10	34	.	.	.
Contig17876	112889	CHH	0	11	36	.	.	.
Contig17876	112898	CHH	0	14	36	.	.	.
Contig17876	112901	CHH	0	16	35	.	.	.
Contig17876	112905	CHH	0	16	36	.	.	.
Contig17876	112906	CHH	1	16	36	.	.	.
Contig17876	112916	CHH	0	11	37	.	.	.
Contig17876	112949	CHH	.	.	.	1	14	37
Contig17876	112956	CHH	.	.	.	2	22	36
Contig17876	112958	CHH	.	.	.	4	25	36
Contig17876	112964	CHH	.	.	.	3	26	36
Contig17876	112965	CHH	.	.	.	4	29	36
Contig17876	112966	CHH	.	.	.	6	31	37
Contig17876	112986	CHH	.	.	.	2	17	36
Contig17876	112989	CHH	.	.	.	1	19	36
Contig17876	112991	CHH	.	.	.	1	18	36
Contig17876	112993	CHH	.	.	.	1	16	36
Contig17876	113371	CHH	0	15	35	.	.	.
Contig17876	113377	CHH	1	11	36	.	.	.
Contig17876	113424	CHH	0	13	36	.	.	.
Contig17876	113425	CHH	0	14	35	.	.	.
Contig17876	113428	CHH	.	.	.	0	16	35
Contig17876	113430	CHH	.	.	.	0	17	35
Contig17876	113434	CHH	0	20	36	.	.	.
Contig17876	113440	CHH	0	16	36	.	.	.
Contig17876	113447	CHH	0	15	36	.	.	.
Contig17876	113448	CHH	1	12	34	.	.	.
Contig17876	113449	CHH	0	13	34	.	.	.
Contig17876	113454	CHH	.	.	.	0	17	35
Contig17876	113469	CHH	.	.	.	0	12	37
Contig17876	113471	CHH	.	.	.	0	11	37
Contig17876	113472	CHH	.	.	.	0	10	36
Contig17876	113473	CHH	.	.	.	0	11	35
Contig17876	113736	CHH	0	12	35	.	.	.
Contig17876	113743	CHH	0	19	35	.	.	.
Contig17876	113745	CHH	0	21	36	.	.	.
Contig17876	113749	CHH	1	25	36	.	.	.
Contig17876	113750	CHH	0	25	36	.	.	.
Contig17876	113756	CHH	0	28	36	.	.	.
Contig17876	113758	CHH	0	27	36	.	.	.
Contig17876	113765	CHH	0	22	36	.	.	.
Contig17876	115116	CHH	0	10	37	.	.	.
Contig17876	115126	CHH	.	.	.	0	18	36
Contig17876	115128	CHH	.	.	.	0	19	36
Contig17876	115131	CHH	0	17	35	.	.	.
Contig17876	115135	CHH	.	.	.	0	17	35
Contig17876	115138	CHH	.	.	.	1	14	35
Contig17876	115140	CHH	.	.	.	0	13	35
Contig17876	115141	CHH	0	12	35	.	.	.
Contig17876	115142	CHH	0	13	33	.	.	.
Contig17876	116079	CHH	0	10	37	.	.	.
Contig17876	116087	CHH	0	10	35	.	.	.
Contig17876	116093	CHH	0	10	36	.	.	.
Contig17876	116358	CHH	8	10	34	.	.	.
Contig17876	116894	CHH	5	11	36	.	.	.
Contig17876	116895	CHH	4	11	34	.	.	.
Contig17876	116896	CHH	5	12	35	.	.	.
Contig17876	119263	CHH	.	.	.	0	11	33
Contig17876	119272	CHH	0	10	36	.	.	.
Contig17876	119277	CHH	.	.	.	0	16	36
Contig17876	119279	CHH	.	.	.	0	16	35
Contig17876	119282	CHH	.	.	.	0	16	37
Contig17876	119283	CHH	.	.	.	1	15	35
Contig17876	119284	CHH	.	.	.	0	16	36
Contig17876	119285	CHH	.	.	.	0	14	36
Contig17876	119287	CHH	.	.	.	0	14	37
Contig17876	120007	CHH	2	10	34	.	.	.
Contig17876	120008	CHH	3	12	33	.	.	.
Contig17876	120184	CHH	6	11	33	.	.	.
Contig17876	120187	CHH	5	10	34	.	.	.
Contig17876	120362	CHH	.	.	.	1	10	36
Contig17876	120363	CHH	.	.	.	1	11	36
Contig17876	120403	CHH	.	.	.	0	21	35
Contig17876	120405	CHH	.	.	.	1	21	36
Contig17876	120441	CHH	.	.	.	1	10	35
Contig17876	120442	CHH	.	.	.	0	11	36
Contig17876	120450	CHH	.	.	.	1	10	35
Contig17876	120454	CHH	.	.	.	0	10	36
Contig17876	120455	CHH	.	.	.	1	11	35
Contig17876	120456	CHH	.	.	.	0	10	35
Contig17876	120459	CHH	.	.	.	1	11	34
Contig17876	120461	CHH	.	.	.	1	10	36
Contig17876	120544	CHH	.	.	.	0	15	36
Contig17876	120547	CHH	.	.	.	0	16	36
Contig17876	120548	CHH	.	.	.	0	14	35
Contig17876	120651	CHH	.	.	.	0	12	36
Contig17876	120657	CHH	.	.	.	0	16	35
Contig17876	120664	CHH	.	.	.	0	12	36
Contig17876	120667	CHH	.	.	.	0	10	35
Contig17876	121526	CHH	2	10	35	.	.	.
Contig17876	121747	CHH	4	11	33	.	.	.
Contig17876	121748	CHH	7	10	35	.	.	.
Contig17876	121749	CHH	3	12	36	.	.	.
Contig17876	121750	CHH	4	12	36	.	.	.
Contig17876	123484	CHH	0	16	37	.	.	.
Contig17876	123488	CHH	0	16	37	.	.	.
Contig17876	123489	CHH	0	16	36	.	.	.
Contig17876	123490	CHH	0	16	36	.	.	.
Contig17876	123500	CHH	0	10	36	.	.	.
Contig17876	124373	CHH	4	12	35	.	.	.
Contig17876	124374	CHH	4	15	35	.	.	.
Contig17876	125137	CHH	5	15	35	.	.	.
Contig17876	125152	CHH	3	10	35	.	.	.
Contig17876	125159	CHH	.	.	.	0	13	35
Contig17876	125566	CHH	0	11	36	.	.	.
Contig17876	125568	CHH	0	13	36	.	.	.
Contig17876	125574	CHH	1	14	36	.	.	.
Contig17876	125575	CHH	0	14	36	.	.	.
Contig17876	125582	CHH	0	11	35	.	.	.
Contig17876	125586	CHH	.	.	.	0	12	36
Contig17876	125590	CHH	.	.	.	0	14	35
Contig17876	125604	CHH	.	.	.	0	16	36
Contig17876	125606	CHH	.	.	.	0	10	36
Contig17876	125607	CHH	.	.	.	1	12	35
Contig17876	125611	CHH	0	10	37	.	.	.
Contig17876	125629	CHH	0	10	36	.	.	.
Contig17876	125788	CHH	.	.	.	0	13	35
Contig17876	125791	CHH	.	.	.	0	12	36
Contig17876	125793	CHH	.	.	.	1	13	37
Contig17876	125797	CHH	0	23	36	.	.	.
Contig17876	125800	CHH	.	.	.	0	10	36
Contig17876	125804	CHH	.	.	.	0	10	36
Contig17876	125807	CHH	0	18	36	.	.	.
Contig17876	126106	CHH	.	.	.	2	11	35
Contig17876	126108	CHH	.	.	.	3	13	35
Contig17876	126109	CHH	.	.	.	1	11	36
Contig17876	126111	CHH	.	.	.	4	16	34
Contig17876	126118	CHH	.	.	.	1	17	34
Contig17876	126122	CHH	.	.	.	1	14	35
Contig17876	126125	CHH	0	10	37	.	.	.
Contig17876	126298	CHH	0	12	36	.	.	.
Contig17876	126303	CHH	0	12	36	.	.	.
Contig17876	126370	CHH	0	14	35	.	.	.
Contig17876	126380	CHH	0	13	34	.	.	.
Contig17876	126383	CHH	0	11	37	.	.	.
Contig17876	126537	CHH	3	10	33	.	.	.
Contig17876	126723	CHH	2	10	35	.	.	.
Contig17876	126729	CHH	2	10	37	.	.	.
Contig18024	105	CHH	.	.	.	0	10	37
Contig18024	2654	CHH	.	.	.	8	11	33
Contig18024	3660	CHH	0	16	36	.	.	.
Contig18024	3677	CHH	.	.	.	0	14	35
Contig18024	3678	CHH	.	.	.	0	14	35
Contig18024	3690	CHH	.	.	.	0	14	36
Contig18024	3691	CHH	.	.	.	0	14	35
Contig18024	3692	CHH	.	.	.	0	13	35
Contig18024	5007	CHH	.	.	.	5	10	34
Contig18024	5490	CHH	0	10	36	.	.	.
Contig18024	5513	CHH	.	.	.	0	11	36
Contig18024	5523	CHH	0	10	37	.	.	.
Contig18024	5527	CHH	.	.	.	0	11	35
Contig18024	5529	CHH	0	11	37	.	.	.
Contig18024	5535	CHH	.	.	.	0	11	36
Contig18024	5548	CHH	0	16	36	.	.	.
Contig18024	5565	CHH	0	15	35	.	.	.
Contig18024	5573	CHH	0	15	35	.	.	.
Contig18024	5598	CHH	0	14	37	.	.	.
Contig18024	5599	CHH	0	12	37	.	.	.
Contig18024	5710	CHH	.	.	.	0	10	35
Contig18024	5719	CHH	.	.	.	0	12	37
Contig18024	7256	CHH	1	10	34	.	.	.
Contig18024	7264	CHH	0	11	34	.	.	.
Contig18024	7266	CHH	3	15	34	.	.	.
Contig18024	7268	CHH	6	13	34	.	.	.
Contig18024	7270	CHH	2	10	35	.	.	.
Contig18024	7575	CHH	.	.	.	1	11	37
Contig18024	7577	CHH	.	.	.	1	10	35
Contig18024	7774	CHH	4	10	35	.	.	.
Contig18024	7781	CHH	4	11	36	.	.	.
Contig18024	7792	CHH	2	11	33	.	.	.
Contig18024	9222	CHH	0	10	34	.	.	.
Contig18024	9229	CHH	0	10	36	.	.	.
Contig18024	9230	CHH	1	17	36	.	.	.
Contig18024	9231	CHH	0	16	35	.	.	.
Contig18024	9238	CHH	0	10	36	.	.	.
Contig18024	9239	CHH	0	22	35	.	.	.
Contig18024	9242	CHH	0	22	34	.	.	.
Contig18024	9246	CHH	0	19	35	.	.	.
Contig18024	9247	CHH	0	21	36	.	.	.
Contig18024	9254	CHH	.	.	.	2	11	36
Contig18024	9259	CHH	.	.	.	8	13	33
Contig18024	9269	CHH	.	.	.	6	11	33
Contig18024	9712	CHH	.	.	.	5	13	35
Contig18024	9724	CHH	.	.	.	3	11	34
Contig18024	10561	CHH	.	.	.	5	10	34
Contig18024	10564	CHH	.	.	.	3	10	35
Contig18024	11356	CHH	.	.	.	0	11	36
Contig18024	11358	CHH	.	.	.	0	12	36
Contig18024	11364	CHH	1	10	36	.	.	.
Contig18024	11365	CHH	0	10	36	.	.	.
Contig18024	11367	CHH	0	10	35	.	.	.
Contig18024	11369	CHH	0	10	36	.	.	.
Contig18024	11375	CHH	.	.	.	0	14	36
Contig18024	11376	CHH	.	.	.	0	16	35
Contig18024	11378	CHH	.	.	.	0	13	35
Contig18024	11379	CHH	0	10	36	.	.	.
Contig18024	11381	CHH	0	11	35	.	.	.
Contig18024	11389	CHH	0	15	36	.	.	.
Contig18024	11390	CHH	0	14	36	.	.	.
Contig18024	11398	CHH	.	.	.	0	13	37
Contig18024	11406	CHH	0	10	37	.	.	.
Contig18024	11409	CHH	.	.	.	0	16	36
Contig18024	11410	CHH	.	.	.	0	14	36
Contig18024	11414	CHH	.	.	.	0	12	37
Contig18024	11415	CHH	.	.	.	0	11	36
Contig18024	11416	CHH	.	.	.	0	11	34
Contig18024	11419	CHH	0	10	35	.	.	.
Contig18024	11421	CHH	0	11	36	.	.	.
Contig18024	11424	CHH	.	.	.	1	11	36
Contig18024	11426	CHH	0	10	36	.	.	.
Contig18024	11432	CHH	0	12	35	.	.	.
Contig18024	11435	CHH	0	13	36	.	.	.
Contig18024	11442	CHH	0	15	36	.	.	.
Contig18024	11447	CHH	.	.	.	0	12	35
Contig18024	11450	CHH	.	.	.	0	12	36
Contig18024	11454	CHH	.	.	.	0	13	34
Contig18024	11456	CHH	1	20	36	.	.	.
Contig18024	11457	CHH	0	20	37	.	.	.
Contig18024	11458	CHH	0	19	36	.	.	.
Contig18024	11461	CHH	.	.	.	0	14	35
Contig18024	11463	CHH	0	18	36	.	.	.
Contig18024	11464	CHH	0	15	36	.	.	.
Contig18024	11466	CHH	0	17	36	.	.	.
Contig18024	11472	CHH	0	16	36	.	.	.
Contig18024	11475	CHH	.	.	.	0	17	36
Contig18024	11476	CHH	.	.	.	0	17	37
Contig18024	11479	CHH	.	.	.	0	17	36
Contig18024	11482	CHH	.	.	.	0	17	36
Contig18024	11485	CHH	0	19	36	.	.	.
Contig18024	11490	CHH	.	.	.	0	17	36
Contig18024	11493	CHH	0	21	36	.	.	.
Contig18024	11494	CHH	0	19	37	.	.	.
Contig18024	11501	CHH	.	.	.	0	17	36
Contig18024	11504	CHH	.	.	.	0	18	35
Contig18024	11514	CHH	1	16	35	.	.	.
Contig18024	11519	CHH	.	.	.	0	19	37
Contig18024	11521	CHH	.	.	.	0	22	36
Contig18024	11522	CHH	.	.	.	0	23	36
Contig18024	11528	CHH	0	21	36	.	.	.
Contig18024	11530	CHH	0	22	35	.	.	.
Contig18024	11533	CHH	.	.	.	0	21	36
Contig18024	11535	CHH	0	22	37	.	.	.
Contig18024	11536	CHH	0	22	36	.	.	.
Contig18024	11539	CHH	.	.	.	0	19	37
Contig18024	11543	CHH	0	19	36	.	.	.
Contig18024	11546	CHH	0	18	35	.	.	.
Contig18024	11552	CHH	0	21	36	.	.	.
Contig18024	11555	CHH	.	.	.	0	20	37
Contig18024	11557	CHH	.	.	.	0	23	35
Contig18024	11562	CHH	0	20	35	.	.	.
Contig18024	11565	CHH	0	21	37	.	.	.
Contig18024	11568	CHH	0	22	36	.	.	.
Contig18024	11570	CHH	0	25	36	.	.	.
Contig18024	11571	CHH	1	24	37	.	.	.
Contig18024	11579	CHH	.	.	.	0	24	35
Contig18024	11586	CHH	.	.	.	0	19	36
Contig18024	11589	CHH	0	28	36	.	.	.
Contig18024	11590	CHH	0	28	36	.	.	.
Contig18024	11593	CHH	.	.	.	0	22	36
Contig18024	11597	CHH	.	.	.	0	18	37
Contig18024	11600	CHH	.	.	.	0	16	35
Contig18024	11606	CHH	0	17	36	.	.	.
Contig18024	11609	CHH	.	.	.	1	14	35
Contig18024	11610	CHH	.	.	.	0	16	36
Contig18024	11616	CHH	.	.	.	0	16	35
Contig18024	11619	CHH	0	12	35	.	.	.
Contig18024	11621	CHH	0	11	37	.	.	.
Contig18024	11629	CHH	.	.	.	1	19	35
Contig18024	11630	CHH	.	.	.	0	18	36
Contig18024	11632	CHH	.	.	.	0	22	35
Contig18024	11633	CHH	.	.	.	0	22	35
Contig18024	11635	CHH	0	16	37	.	.	.
Contig18024	11640	CHH	0	14	37	.	.	.
Contig18024	11647	CHH	0	12	36	.	.	.
Contig18024	11651	CHH	.	.	.	0	26	36
Contig18024	11652	CHH	0	11	36	.	.	.
Contig18024	11655	CHH	.	.	.	0	27	36
Contig18024	11657	CHH	0	10	36	.	.	.
Contig18024	11660	CHH	.	.	.	0	23	36
Contig18024	11669	CHH	.	.	.	0	24	36
Contig18024	11683	CHH	.	.	.	0	20	36
Contig18024	11686	CHH	4	10	36	.	.	.
Contig18024	11688	CHH	5	10	36	.	.	.
Contig18024	11689	CHH	6	10	36	.	.	.
Contig18024	11694	CHH	7	12	36	.	.	.
Contig18024	11699	CHH	9	11	34	.	.	.
Contig18024	11700	CHH	5	10	34	.	.	.
Contig18024	11704	CHH	7	12	34	.	.	.
Contig18024	11708	CHH	6	16	35	.	.	.
Contig18024	11715	CHH	4	17	35	.	.	.
Contig18024	11720	CHH	.	.	.	0	20	36
Contig18024	11723	CHH	0	11	36	.	.	.
Contig18024	11727	CHH	.	.	.	0	16	36
Contig18024	11728	CHH	.	.	.	0	16	35
Contig18024	11734	CHH	.	.	.	0	18	35
Contig18024	11742	CHH	.	.	.	0	19	36
Contig18024	11745	CHH	.	.	.	0	15	36
Contig18024	11750	CHH	.	.	.	0	16	36
Contig18024	11752	CHH	.	.	.	0	19	36
Contig18024	11753	CHH	.	.	.	0	19	36
Contig18024	11769	CHH	.	.	.	0	15	36
Contig18024	11778	CHH	.	.	.	0	16	36
Contig18024	11779	CHH	.	.	.	0	17	36
Contig18024	11807	CHH	.	.	.	0	23	36
Contig18024	11830	CHH	.	.	.	0	14	36
Contig18024	11838	CHH	.	.	.	0	14	36
Contig18024	11845	CHH	.	.	.	0	15	36
Contig18024	11850	CHH	.	.	.	0	17	35
Contig18024	11854	CHH	.	.	.	0	16	36
Contig18024	11885	CHH	.	.	.	0	10	37
Contig18024	12022	CHH	2	10	35	.	.	.
Contig18024	13126	CHH	.	.	.	5	12	35
Contig18024	13127	CHH	.	.	.	6	12	36
Contig18024	13131	CHH	.	.	.	6	14	35
Contig18024	13136	CHH	.	.	.	1	15	36
Contig18024	13152	CHH	.	.	.	2	11	35
Contig18024	13347	CHH	.	.	.	1	11	34
Contig18024	13356	CHH	.	.	.	2	13	34
Contig18024	13376	CHH	2	11	35	.	.	.
Contig18024	13702	CHH	.	.	.	0	11	36
Contig18024	13705	CHH	.	.	.	1	11	36
Contig18024	13706	CHH	.	.	.	0	12	36
Contig18024	13711	CHH	.	.	.	0	11	37
Contig18024	13713	CHH	.	.	.	0	13	36
Contig18024	13714	CHH	.	.	.	0	14	36
Contig18024	13739	CHH	.	.	.	0	14	36
Contig18024	13740	CHH	.	.	.	0	16	35
Contig18024	13742	CHH	.	.	.	0	16	35
Contig18024	13743	CHH	.	.	.	0	15	36
Contig18024	13763	CHH	.	.	.	0	24	35
Contig18024	13789	CHH	.	.	.	0	26	36
Contig18024	13792	CHH	.	.	.	0	26	36
Contig18024	13813	CHH	.	.	.	0	15	36
Contig18024	13817	CHH	.	.	.	0	18	35
Contig18024	13825	CHH	.	.	.	0	21	35
Contig18024	13826	CHH	.	.	.	1	22	36
Contig18024	13846	CHH	6	10	34	.	.	.
Contig18024	13847	CHH	4	10	33	.	.	.
Contig18024	13859	CHH	.	.	.	0	12	36
Contig18024	13867	CHH	.	.	.	0	13	36
Contig18024	13868	CHH	.	.	.	0	18	36
Contig18024	13871	CHH	.	.	.	0	16	37
Contig18024	13984	CHH	0	13	35	.	.	.
Contig18024	14032	CHH	0	10	35	.	.	.
Contig18024	14033	CHH	0	10	36	.	.	.
Contig18024	14105	CHH	0	12	34	.	.	.
Contig18024	14115	CHH	0	12	35	.	.	.
Contig18024	14117	CHH	0	13	37	.	.	.
Contig18024	14119	CHH	0	13	35	.	.	.
Contig18024	14120	CHH	0	12	35	.	.	.
Contig18024	14155	CHH	0	10	36	.	.	.
Contig18024	14176	CHH	0	13	35	.	.	.
Contig18024	14195	CHH	0	14	36	.	.	.
Contig18024	14199	CHH	0	13	35	.	.	.
Contig18024	14213	CHH	.	.	.	0	12	37
Contig18024	14217	CHH	.	.	.	0	10	36
Contig18024	14247	CHH	0	14	35	.	.	.
Contig18024	14258	CHH	0	12	34	.	.	.
Contig18024	14267	CHH	0	18	36	.	.	.
Contig18024	14270	CHH	0	18	35	.	.	.
Contig18024	14275	CHH	.	.	.	0	11	36
Contig18024	14283	CHH	0	13	36	.	.	.
Contig18024	14292	CHH	.	.	.	0	12	36
Contig18024	14301	CHH	.	.	.	0	14	37
Contig18024	14307	CHH	.	.	.	0	16	36
Contig18024	14310	CHH	.	.	.	0	17	35
Contig18024	14311	CHH	0	14	37	.	.	.
Contig18024	14312	CHH	0	12	37	.	.	.
Contig18024	14315	CHH	0	10	36	.	.	.
Contig18024	14319	CHH	0	10	37	.	.	.
Contig18024	14325	CHH	.	.	.	0	16	36
Contig18024	14326	CHH	.	.	.	0	16	36
Contig18024	14328	CHH	0	10	36	.	.	.
Contig18024	14335	CHH	.	.	.	0	10	36
Contig18024	14355	CHH	.	.	.	0	13	36
Contig18024	14358	CHH	.	.	.	0	13	36
Contig18024	14367	CHH	0	13	36	.	.	.
Contig18024	14370	CHH	.	.	.	0	15	36
Contig18024	14372	CHH	.	.	.	0	15	35
Contig18024	14382	CHH	.	.	.	0	12	36
Contig18024	14383	CHH	.	.	.	0	12	36
Contig18024	14389	CHH	0	27	35	.	.	.
Contig18024	14393	CHH	0	24	36	.	.	.
Contig18024	14408	CHH	0	19	35	.	.	.
Contig18024	14417	CHH	1	21	36	.	.	.
Contig18024	14444	CHH	0	18	36	.	.	.
Contig18024	14447	CHH	0	16	37	.	.	.
Contig18024	14456	CHH	0	13	35	.	.	.
Contig18024	14481	CHH	0	14	36	.	.	.
Contig18024	15013	CHH	3	13	33	.	.	.
Contig18024	15018	CHH	3	14	33	.	.	.
Contig18024	15022	CHH	3	14	35	.	.	.
Contig18024	15040	CHH	0	12	35	.	.	.
Contig18024	15042	CHH	0	13	34	.	.	.
Contig18024	15046	CHH	0	14	36	.	.	.
Contig18024	15058	CHH	0	16	36	.	.	.
Contig18024	15063	CHH	0	15	36	.	.	.
Contig18024	15070	CHH	0	16	35	.	.	.
Contig18024	15074	CHH	.	.	.	0	11	35
Contig18024	15076	CHH	.	.	.	0	13	36
Contig18024	15077	CHH	.	.	.	0	14	36
Contig18024	15078	CHH	0	17	34	.	.	.
Contig18024	15081	CHH	.	.	.	0	13	36
Contig18024	15084	CHH	.	.	.	0	12	36
Contig18024	15085	CHH	.	.	.	0	13	35
Contig18024	15086	CHH	.	.	.	0	12	36
Contig18024	15087	CHH	0	15	37	.	.	.
