contig_gene,start_gene_2kb,end_gene_2kb,notes_gene,pval.treatment,adj.pval.pop,ID,Parent,Name,Alias,AED,eAED,Note,Ontology_term,Dbxref
Contig33096,4863,25774,"ID=OLUR_00003022;Name=OLUR_00003022;Alias=maker-Contig33096-snap-gene-0.4;Note=Similar to Acss1: Acetyl-coenzyme A synthetase 2-like%2C mitochondrial (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:3.30.300.30,Gene3D:G3DSA:3.40.50.12780,InterPro:IPR000873,InterPro:IPR011904,InterPro:IPR020845,InterPro:IPR025110,InterPro:IPR032387,Pfam:PF00501,Pfam:PF13193,Pfam:PF16177,ProSitePatterns:PS00455,SUPERFAMILY:SSF56801,TIGRFAM:TIGR02188;Ontology_term=GO:0003824,GO:0003987,GO:0016208,GO:0019427;",0.0012820687381127115,0.009694680967148206,ID=OLUR_00003022;,NA,Name=OLUR_00003022;,Alias=maker-Contig33096-snap-gene-0.4;,NA,NA,Note=Similar to Acss1: Acetyl-coenzyme A synthetase 2-like%2C mitochondrial (Mus musculus OX%3D10090);,"Ontology_term=GO:0003824,GO:0003987,GO:0016208,GO:0019427;","Dbxref=Gene3D:G3DSA:3.30.300.30,Gene3D:G3DSA:3.40.50.12780,InterPro:IPR000873,InterPro:IPR011904,InterPro:IPR020845,InterPro:IPR025110,InterPro:IPR032387,Pfam:PF00501,Pfam:PF13193,Pfam:PF16177,ProSitePatterns:PS00455,SUPERFAMILY:SSF56801,TIGRFAM:TIGR02188;"
Contig33161,15169,24838,"ID=OLUR_00004840;Name=OLUR_00004840;Alias=maker-Contig33161-snap-gene-0.7;Note=Similar to SERBP1: Plasminogen activator inhibitor 1 RNA-binding protein (Homo sapiens OX%3D9606);Dbxref=InterPro:IPR006861,MobiDBLite:mobidb-lite,Pfam:PF04774;",1.9650808624119712e-4,0.002138457010053512,ID=OLUR_00004840;,NA,Name=OLUR_00004840;,Alias=maker-Contig33161-snap-gene-0.7;,NA,NA,Note=Similar to SERBP1: Plasminogen activator inhibitor 1 RNA-binding protein (Homo sapiens OX%3D9606);,NA,"Dbxref=InterPro:IPR006861,MobiDBLite:mobidb-lite,Pfam:PF04774;"
Contig33796,1,23057,"ID=OLUR_00009047;Name=OLUR_00009047;Alias=maker-Contig33796-snap-gene-0.5;Note=Similar to SMG5: Protein SMG5 (Homo sapiens OX%3D9606);Dbxref=InterPro:IPR011990,InterPro:IPR018834,InterPro:IPR019458,MobiDBLite:mobidb-lite,Pfam:PF10373,Pfam:PF10374,SUPERFAMILY:SSF48452;Ontology_term=GO:0005515;",4.0040172348206163e-4,0.003798378321503119,ID=OLUR_00009047;,NA,Name=OLUR_00009047;,Alias=maker-Contig33796-snap-gene-0.5;,NA,NA,Note=Similar to SMG5: Protein SMG5 (Homo sapiens OX%3D9606);,Ontology_term=GO:0005515;,"Dbxref=InterPro:IPR011990,InterPro:IPR018834,InterPro:IPR019458,MobiDBLite:mobidb-lite,Pfam:PF10373,Pfam:PF10374,SUPERFAMILY:SSF48452;"
Contig33824,24628,30593,ID=OLUR_00005936;Name=OLUR_00005936;Alias=maker-Contig33824-snap-gene-0.7;Note=Protein of unknown function;,0.0039146605371206955,0.023632068844289117,ID=OLUR_00005936;,NA,Name=OLUR_00005936;,Alias=maker-Contig33824-snap-gene-0.7;,NA,NA,Note=Protein of unknown function;,NA,NA
Contig33839,8696,24636,ID=OLUR_00001309;Name=OLUR_00001309;Alias=snap_masked-Contig33839-processed-gene-0.3;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,2.651485234696046e-4,0.0027733976728304345,ID=OLUR_00001309;,NA,Name=OLUR_00001309;,Alias=snap_masked-Contig33839-processed-gene-0.3;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig34342,4109,16952,ID=OLUR_00013709;Name=OLUR_00013709;Alias=maker-Contig34342-snap-gene-0.3;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,1.3097060340546747e-8,4.0010916561539065e-7,ID=OLUR_00013709;,NA,Name=OLUR_00013709;,Alias=maker-Contig34342-snap-gene-0.3;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig34596,10571,27315,ID=OLUR_00006369;Name=OLUR_00006369;Alias=maker-Contig34596-snap-gene-0.4;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,3.6645396382954677e-9,1.2061004020700562e-7,ID=OLUR_00006369;,NA,Name=OLUR_00006369;,Alias=maker-Contig34596-snap-gene-0.4;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig3468,20115,23753,"ID=OLUR_00009038;Name=OLUR_00009038;Alias=maker-Contig3468-snap-gene-0.4;Note=Similar to Ly75: Lymphocyte antigen 75 (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:3.10.100.10,InterPro:IPR016186,InterPro:IPR016187,SUPERFAMILY:SSF56436;",3.740616092869252e-4,0.003561043861454882,ID=OLUR_00009038;,NA,Name=OLUR_00009038;,Alias=maker-Contig3468-snap-gene-0.4;,NA,NA,Note=Similar to Ly75: Lymphocyte antigen 75 (Mus musculus OX%3D10090);,NA,"Dbxref=Gene3D:G3DSA:3.10.100.10,InterPro:IPR016186,InterPro:IPR016187,SUPERFAMILY:SSF56436;"
Contig3468,15663,22600,"ID=OLUR_00009037;Name=OLUR_00009037;Alias=maker-Contig3468-snap-gene-0.3;Note=Similar to MRC1: Macrophage mannose receptor 1 (Homo sapiens OX%3D9606);Dbxref=CDD:cd00037,Gene3D:G3DSA:3.10.100.10,InterPro:IPR001304,InterPro:IPR016186,InterPro:IPR016187,Pfam:PF00059,ProSiteProfiles:PS50041,SMART:SM00034,SUPERFAMILY:SSF56436;",3.740616092869252e-4,0.003561043861454882,ID=OLUR_00009037;,NA,Name=OLUR_00009037;,Alias=maker-Contig3468-snap-gene-0.3;,NA,NA,Note=Similar to MRC1: Macrophage mannose receptor 1 (Homo sapiens OX%3D9606);,NA,"Dbxref=CDD:cd00037,Gene3D:G3DSA:3.10.100.10,InterPro:IPR001304,InterPro:IPR016186,InterPro:IPR016187,Pfam:PF00059,ProSiteProfiles:PS50041,SMART:SM00034,SUPERFAMILY:SSF56436;"
Contig3469,1,18404,"ID=OLUR_00012552;Name=OLUR_00012552;Alias=maker-Contig3469-snap-gene-0.2;Note=Similar to COX11: Cytochrome c oxidase assembly protein COX11%2C mitochondrial (Bos taurus OX%3D9913);Dbxref=Gene3D:G3DSA:2.60.370.10,InterPro:IPR007533,InterPro:IPR023471,Pfam:PF04442,SUPERFAMILY:SSF110111;Ontology_term=GO:0005507;",4.937308321977796e-4,0.004595888333868671,ID=OLUR_00012552;,NA,Name=OLUR_00012552;,Alias=maker-Contig3469-snap-gene-0.2;,NA,NA,Note=Similar to COX11: Cytochrome c oxidase assembly protein COX11%2C mitochondrial (Bos taurus OX%3D9913);,Ontology_term=GO:0005507;,"Dbxref=Gene3D:G3DSA:2.60.370.10,InterPro:IPR007533,InterPro:IPR023471,Pfam:PF04442,SUPERFAMILY:SSF110111;"
Contig34827,893,14607,ID=OLUR_00011635;Name=OLUR_00011635;Alias=maker-Contig34827-snap-gene-0.4;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,0.006710221116991963,0.03544763586704522,ID=OLUR_00011635;,NA,Name=OLUR_00011635;,Alias=maker-Contig34827-snap-gene-0.4;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig35086,1,4524,"ID=OLUR_00028396;Name=OLUR_00028396;Alias=maker-Contig35086-snap-gene-0.3;Note=Similar to ATR: Serine/threonine-protein kinase ATR (Homo sapiens OX%3D9606);Dbxref=InterPro:IPR003151,InterPro:IPR011990,InterPro:IPR014009,Pfam:PF02259,ProSiteProfiles:PS51189,SUPERFAMILY:SSF48452;Ontology_term=GO:0005515;",4.1601751591546813e-17,5.094593722499879e-15,ID=OLUR_00028396;,NA,Name=OLUR_00028396;,Alias=maker-Contig35086-snap-gene-0.3;,NA,NA,Note=Similar to ATR: Serine/threonine-protein kinase ATR (Homo sapiens OX%3D9606);,Ontology_term=GO:0005515;,"Dbxref=InterPro:IPR003151,InterPro:IPR011990,InterPro:IPR014009,Pfam:PF02259,ProSiteProfiles:PS51189,SUPERFAMILY:SSF48452;"
Contig35097,1,9880,ID=OLUR_00021230;Name=OLUR_00021230;Alias=maker-Contig35097-snap-gene-0.2;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,0.0020037003726119168,0.01388236051693172,ID=OLUR_00021230;,NA,Name=OLUR_00021230;,Alias=maker-Contig35097-snap-gene-0.2;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig35528,1218,44523,"ID=OLUR_00002392;Name=OLUR_00002392;Alias=maker-Contig35528-snap-gene-0.5;Note=Similar to C2CD2L: Phospholipid transfer protein C2CD2L (Homo sapiens OX%3D9606);Dbxref=MobiDBLite:mobidb-lite,SUPERFAMILY:SSF49562;",0.0012166045660950615,0.009461420829685265,ID=OLUR_00002392;,NA,Name=OLUR_00002392;,Alias=maker-Contig35528-snap-gene-0.5;,NA,NA,Note=Similar to C2CD2L: Phospholipid transfer protein C2CD2L (Homo sapiens OX%3D9606);,NA,"Dbxref=MobiDBLite:mobidb-lite,SUPERFAMILY:SSF49562;"
Contig35838,2968,24698,"ID=OLUR_00008523;Name=OLUR_00008523;Alias=maker-Contig35838-snap-gene-0.3;Note=Similar to STRN3: Striatin-3 (Bos taurus OX%3D9913);Dbxref=CDD:cd00200,Gene3D:G3DSA:2.130.10.10,InterPro:IPR001680,InterPro:IPR015943,InterPro:IPR017986,InterPro:IPR019775,InterPro:IPR020472,InterPro:IPR036322,MobiDBLite:mobidb-lite,PRINTS:PR00320,Pfam:PF00400,ProSitePatterns:PS00678,ProSiteProfiles:PS50082,ProSiteProfiles:PS50294,SMART:SM00320,SUPERFAMILY:SSF50978;Ontology_term=GO:0005515;",3.475938004612159e-10,1.29295295520672e-8,ID=OLUR_00008523;,NA,Name=OLUR_00008523;,Alias=maker-Contig35838-snap-gene-0.3;,NA,NA,Note=Similar to STRN3: Striatin-3 (Bos taurus OX%3D9913);,Ontology_term=GO:0005515;,"Dbxref=CDD:cd00200,Gene3D:G3DSA:2.130.10.10,InterPro:IPR001680,InterPro:IPR015943,InterPro:IPR017986,InterPro:IPR019775,InterPro:IPR020472,InterPro:IPR036322,MobiDBLite:mobidb-lite,PRINTS:PR00320,Pfam:PF00400,ProSitePatterns:PS00678,ProSiteProfiles:PS50082,ProSiteProfiles:PS50294,SMART:SM00320,SUPERFAMILY:SSF50978;"
Contig36016,1313,25853,"ID=OLUR_00004653;Name=OLUR_00004653;Alias=maker-Contig36016-snap-gene-0.5;Note=Similar to THOC2: THO complex subunit 2 (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,InterPro:IPR021418,MobiDBLite:mobidb-lite,Pfam:PF11262;",5.647449444108841e-6,9.126413801752239e-5,ID=OLUR_00004653;,NA,Name=OLUR_00004653;,Alias=maker-Contig36016-snap-gene-0.5;,NA,NA,Note=Similar to THOC2: THO complex subunit 2 (Homo sapiens OX%3D9606);,NA,"Dbxref=Coils:Coil,InterPro:IPR021418,MobiDBLite:mobidb-lite,Pfam:PF11262;"
Contig36080,1,10025,ID=OLUR_00011182;Name=OLUR_00011182;Alias=maker-Contig36080-snap-gene-0.4;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,1.9736404244446053e-10,7.429318316287587e-9,ID=OLUR_00011182;,NA,Name=OLUR_00011182;,Alias=maker-Contig36080-snap-gene-0.4;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig36080,1523,20322,"ID=OLUR_00011183;Name=OLUR_00011183;Alias=maker-Contig36080-snap-gene-0.3;Note=Similar to Crystallin J1C (Tripedalia cystophora OX%3D6141);Dbxref=Gene3D:G3DSA:1.10.4080.10,InterPro:IPR005502,InterPro:IPR036705,MobiDBLite:mobidb-lite,Pfam:PF03747,SUPERFAMILY:SSF101478;",2.187541032968679e-12,1.5223186841607497e-10,ID=OLUR_00011183;,NA,Name=OLUR_00011183;,Alias=maker-Contig36080-snap-gene-0.3;,NA,NA,Note=Similar to Crystallin J1C (Tripedalia cystophora OX%3D6141);,NA,"Dbxref=Gene3D:G3DSA:1.10.4080.10,InterPro:IPR005502,InterPro:IPR036705,MobiDBLite:mobidb-lite,Pfam:PF03747,SUPERFAMILY:SSF101478;"
Contig36118,930,14420,"ID=OLUR_00016097;Name=OLUR_00016097;Alias=maker-Contig36118-snap-gene-0.4;Note=Protein of unknown function;Dbxref=Coils:Coil,InterPro:IPR029136,MobiDBLite:mobidb-lite,Pfam:PF15501;Ontology_term=GO:0008017,GO:0046600;",8.601849420682068e-4,0.007229156783629373,ID=OLUR_00016097;,NA,Name=OLUR_00016097;,Alias=maker-Contig36118-snap-gene-0.4;,NA,NA,Note=Protein of unknown function;,"Ontology_term=GO:0008017,GO:0046600;","Dbxref=Coils:Coil,InterPro:IPR029136,MobiDBLite:mobidb-lite,Pfam:PF15501;"
Contig36338,2974,44015,ID=OLUR_00002030;Name=OLUR_00002030;Alias=maker-Contig36338-snap-gene-0.9;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,0.0018305881084852036,0.01299993959360634,ID=OLUR_00002030;,NA,Name=OLUR_00002030;,Alias=maker-Contig36338-snap-gene-0.9;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig36525,1,28767,ID=OLUR_00005763;Name=OLUR_00005763;Alias=maker-Contig36525-snap-gene-0.2;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,1.917258908168827e-5,2.676357198309098e-4,ID=OLUR_00005763;,NA,Name=OLUR_00005763;,Alias=maker-Contig36525-snap-gene-0.2;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig36532,630,23020,"ID=OLUR_00007272;Name=OLUR_00007272;Alias=maker-Contig36532-snap-gene-0.5;Note=Similar to Rnft2: RING finger and transmembrane domain-containing protein 2 (Mus musculus OX%3D10090);Dbxref=CDD:cd16532,Gene3D:G3DSA:3.30.40.10,InterPro:IPR001841,InterPro:IPR013083,InterPro:IPR017907,MobiDBLite:mobidb-lite,Pfam:PF13920,ProSitePatterns:PS00518,ProSiteProfiles:PS50089,SMART:SM00184,SUPERFAMILY:SSF57850;",0.00736429955768962,0.037678601562254076,ID=OLUR_00007272;,NA,Name=OLUR_00007272;,Alias=maker-Contig36532-snap-gene-0.5;,NA,NA,Note=Similar to Rnft2: RING finger and transmembrane domain-containing protein 2 (Mus musculus OX%3D10090);,NA,"Dbxref=CDD:cd16532,Gene3D:G3DSA:3.30.40.10,InterPro:IPR001841,InterPro:IPR013083,InterPro:IPR017907,MobiDBLite:mobidb-lite,Pfam:PF13920,ProSitePatterns:PS00518,ProSiteProfiles:PS50089,SMART:SM00184,SUPERFAMILY:SSF57850;"
Contig36532,11536,27304,"ID=OLUR_00007273;Name=OLUR_00007273;Alias=snap_masked-Contig36532-processed-gene-0.1;Note=Similar to zgc:110063: UPF0454 protein C12orf49 homolog (Danio rerio OX%3D7955);Dbxref=InterPro:IPR019352,Pfam:PF10218;",0.007240318142276459,0.03712483954464158,ID=OLUR_00007273;,NA,Name=OLUR_00007273;,Alias=snap_masked-Contig36532-processed-gene-0.1;,NA,NA,Note=Similar to zgc:110063: UPF0454 protein C12orf49 homolog (Danio rerio OX%3D7955);,NA,"Dbxref=InterPro:IPR019352,Pfam:PF10218;"
Contig36569,289,15808,"ID=OLUR_00010920;Name=OLUR_00010920;Alias=maker-Contig36569-snap-gene-0.2;Note=Similar to lrk-1: Leucine-rich repeat serine/threonine-protein kinase 1 (Caenorhabditis elegans OX%3D6239);Dbxref=Gene3D:G3DSA:3.30.200.20,InterPro:IPR000719,InterPro:IPR001245,InterPro:IPR011009,InterPro:IPR017441,Pfam:PF07714,ProSitePatterns:PS00107,ProSiteProfiles:PS50011,SUPERFAMILY:SSF56112;Ontology_term=GO:0004672,GO:0005524,GO:0006468;",0.005349672963389948,0.02968210721287762,ID=OLUR_00010920;,NA,Name=OLUR_00010920;,Alias=maker-Contig36569-snap-gene-0.2;,NA,NA,Note=Similar to lrk-1: Leucine-rich repeat serine/threonine-protein kinase 1 (Caenorhabditis elegans OX%3D6239);,"Ontology_term=GO:0004672,GO:0005524,GO:0006468;","Dbxref=Gene3D:G3DSA:3.30.200.20,InterPro:IPR000719,InterPro:IPR001245,InterPro:IPR011009,InterPro:IPR017441,Pfam:PF07714,ProSitePatterns:PS00107,ProSiteProfiles:PS50011,SUPERFAMILY:SSF56112;"
Contig36584,1,10082,ID=OLUR_00020951;Name=OLUR_00020951;Alias=maker-Contig36584-snap-gene-0.2;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,0.0021034582587198774,0.014324844677546996,ID=OLUR_00020951;,NA,Name=OLUR_00020951;,Alias=maker-Contig36584-snap-gene-0.2;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig36640,1,15701,"ID=OLUR_00005126;Name=OLUR_00005126;Alias=maker-Contig36640-snap-gene-0.2;Note=Similar to ARID2: AT-rich interactive domain-containing protein 2 (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:3.30.160.60,InterPro:IPR013087,InterPro:IPR016024,MobiDBLite:mobidb-lite,ProSitePatterns:PS00028,SMART:SM00355,SUPERFAMILY:SSF48371;Ontology_term=GO:0003676;",1.8918174769700243e-9,6.757156401170017e-8,ID=OLUR_00005126;,NA,Name=OLUR_00005126;,Alias=maker-Contig36640-snap-gene-0.2;,NA,NA,Note=Similar to ARID2: AT-rich interactive domain-containing protein 2 (Homo sapiens OX%3D9606);,Ontology_term=GO:0003676;,"Dbxref=Gene3D:G3DSA:3.30.160.60,InterPro:IPR013087,InterPro:IPR016024,MobiDBLite:mobidb-lite,ProSitePatterns:PS00028,SMART:SM00355,SUPERFAMILY:SSF48371;"
Contig37168,1,17729,"ID=OLUR_00003286;Name=OLUR_00003286;Alias=maker-Contig37168-snap-gene-0.6;Note=Similar to mapkbp1: Mitogen-activated protein kinase-binding protein 1 (Xenopus laevis OX%3D8355);Dbxref=Gene3D:G3DSA:2.130.10.10,InterPro:IPR001680,InterPro:IPR015943,InterPro:IPR017986,InterPro:IPR036322,Pfam:PF00400,ProSiteProfiles:PS50082,ProSiteProfiles:PS50294,SMART:SM00320,SUPERFAMILY:SSF50978;Ontology_term=GO:0005515;",0.004374837423881552,0.025638613728086446,ID=OLUR_00003286;,NA,Name=OLUR_00003286;,Alias=maker-Contig37168-snap-gene-0.6;,NA,NA,Note=Similar to mapkbp1: Mitogen-activated protein kinase-binding protein 1 (Xenopus laevis OX%3D8355);,Ontology_term=GO:0005515;,"Dbxref=Gene3D:G3DSA:2.130.10.10,InterPro:IPR001680,InterPro:IPR015943,InterPro:IPR017986,InterPro:IPR036322,Pfam:PF00400,ProSiteProfiles:PS50082,ProSiteProfiles:PS50294,SMART:SM00320,SUPERFAMILY:SSF50978;"
Contig37183,1,8654,ID=OLUR_00022806;Name=OLUR_00022806;Alias=maker-Contig37183-snap-gene-0.2;Note=Protein of unknown function;,1.0042576909904876e-9,3.6918705252221454e-8,ID=OLUR_00022806;,NA,Name=OLUR_00022806;,Alias=maker-Contig37183-snap-gene-0.2;,NA,NA,Note=Protein of unknown function;,NA,NA
Contig37344,17464,20363,"ID=OLUR_00011153;Name=OLUR_00011153;Alias=snap_masked-Contig37344-processed-gene-0.2;Note=Similar to GT15: Probable xyloglucan galactosyltransferase GT15 (Arabidopsis thaliana OX%3D3702);Dbxref=InterPro:IPR004263,Pfam:PF03016;Ontology_term=GO:0006486,GO:0016757;",0.0011709867710047773,0.009133018823150992,ID=OLUR_00011153;,NA,Name=OLUR_00011153;,Alias=snap_masked-Contig37344-processed-gene-0.2;,NA,NA,Note=Similar to GT15: Probable xyloglucan galactosyltransferase GT15 (Arabidopsis thaliana OX%3D3702);,"Ontology_term=GO:0006486,GO:0016757;","Dbxref=InterPro:IPR004263,Pfam:PF03016;"
Contig37439,1,52473,"ID=OLUR_00001600;Name=OLUR_00001600;Alias=maker-Contig37439-snap-gene-0.3;Note=Similar to PlexB: Plexin-B (Drosophila melanogaster OX%3D7227);Dbxref=CDD:cd00603,CDD:cd11236,Coils:Coil,Gene3D:G3DSA:2.130.10.10,Gene3D:G3DSA:2.60.40.10,InterPro:IPR001627,InterPro:IPR002165,InterPro:IPR002909,InterPro:IPR013783,InterPro:IPR014756,InterPro:IPR015943,InterPro:IPR016201,InterPro:IPR036352,Pfam:PF01403,Pfam:PF01437,Pfam:PF01833,ProSiteProfiles:PS51004,SMART:SM00423,SMART:SM00429,SMART:SM00630,SUPERFAMILY:SSF101912,SUPERFAMILY:SSF103575,SUPERFAMILY:SSF81296;Ontology_term=GO:0005515;",0.005810464756914183,0.031956708909490976,ID=OLUR_00001600;,NA,Name=OLUR_00001600;,Alias=maker-Contig37439-snap-gene-0.3;,NA,NA,Note=Similar to PlexB: Plexin-B (Drosophila melanogaster OX%3D7227);,Ontology_term=GO:0005515;,"Dbxref=CDD:cd00603,CDD:cd11236,Coils:Coil,Gene3D:G3DSA:2.130.10.10,Gene3D:G3DSA:2.60.40.10,InterPro:IPR001627,InterPro:IPR002165,InterPro:IPR002909,InterPro:IPR013783,InterPro:IPR014756,InterPro:IPR015943,InterPro:IPR016201,InterPro:IPR036352,Pfam:PF01403,Pfam:PF01437,Pfam:PF01833,ProSiteProfiles:PS51004,SMART:SM00423,SMART:SM00429,SMART:SM00630,SUPERFAMILY:SSF101912,SUPERFAMILY:SSF103575,SUPERFAMILY:SSF81296;"
Contig377,1,15581,"ID=OLUR_00010431;Name=OLUR_00010431;Alias=maker-Contig377-snap-gene-0.3;Note=Similar to ANO8: Anoctamin-8 (Homo sapiens OX%3D9606);Dbxref=InterPro:IPR007632,MobiDBLite:mobidb-lite,Pfam:PF04547;",2.9737852293167365e-8,8.433476036042757e-7,ID=OLUR_00010431;,NA,Name=OLUR_00010431;,Alias=maker-Contig377-snap-gene-0.3;,NA,NA,Note=Similar to ANO8: Anoctamin-8 (Homo sapiens OX%3D9606);,NA,"Dbxref=InterPro:IPR007632,MobiDBLite:mobidb-lite,Pfam:PF04547;"
Contig37845,1,17715,"ID=OLUR_00006166;Name=OLUR_00006166;Alias=maker-Contig37845-snap-gene-0.3;Note=Similar to CIT: Citron Rho-interacting kinase (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,Gene3D:G3DSA:1.10.510.10,Gene3D:G3DSA:3.30.200.20,InterPro:IPR000719,InterPro:IPR000961,InterPro:IPR008271,InterPro:IPR011009,MobiDBLite:mobidb-lite,Pfam:PF00069,ProSitePatterns:PS00108,ProSiteProfiles:PS50011,ProSiteProfiles:PS51285,SMART:SM00133,SMART:SM00220,SUPERFAMILY:SSF56112;Ontology_term=GO:0004672,GO:0004674,GO:0005524,GO:0006468;",7.496718283532583e-5,8.891862271015156e-4,ID=OLUR_00006166;,NA,Name=OLUR_00006166;,Alias=maker-Contig37845-snap-gene-0.3;,NA,NA,Note=Similar to CIT: Citron Rho-interacting kinase (Homo sapiens OX%3D9606);,"Ontology_term=GO:0004672,GO:0004674,GO:0005524,GO:0006468;","Dbxref=Coils:Coil,Gene3D:G3DSA:1.10.510.10,Gene3D:G3DSA:3.30.200.20,InterPro:IPR000719,InterPro:IPR000961,InterPro:IPR008271,InterPro:IPR011009,MobiDBLite:mobidb-lite,Pfam:PF00069,ProSitePatterns:PS00108,ProSiteProfiles:PS50011,ProSiteProfiles:PS51285,SMART:SM00133,SMART:SM00220,SUPERFAMILY:SSF56112;"
Contig38096,13206,27002,ID=OLUR_00007401;Name=OLUR_00007401;Alias=maker-Contig38096-snap-gene-0.3;Note=Similar to RXYLT1: Ribitol-5-phosphate xylosyltransferase 1 (Homo sapiens OX%3D9606);,5.938834183376366e-4,0.005294769000808326,ID=OLUR_00007401;,NA,Name=OLUR_00007401;,Alias=maker-Contig38096-snap-gene-0.3;,NA,NA,Note=Similar to RXYLT1: Ribitol-5-phosphate xylosyltransferase 1 (Homo sapiens OX%3D9606);,NA,NA
Contig38166,28542,33083,ID=OLUR_00004547;Name=OLUR_00004547;Alias=maker-Contig38166-snap-gene-0.4;Note=Protein of unknown function;,3.0060491034020713e-4,0.003007484352310857,ID=OLUR_00004547;,NA,Name=OLUR_00004547;,Alias=maker-Contig38166-snap-gene-0.4;,NA,NA,Note=Protein of unknown function;,NA,NA
Contig38178,1,3182,ID=OLUR_00030070;Name=OLUR_00030070;Alias=maker-Contig38178-snap-gene-0.1;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,1.9486119620860322e-8,5.870426995683783e-7,ID=OLUR_00030070;,NA,Name=OLUR_00030070;,Alias=maker-Contig38178-snap-gene-0.1;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig38252,1,19621,"ID=OLUR_00007284;Name=OLUR_00007284;Alias=maker-Contig38252-snap-gene-0.6;Note=Similar to Ddr2: Discoidin domain-containing receptor 2 (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:2.60.120.1190,Gene3D:G3DSA:3.30.200.20,InterPro:IPR000421,InterPro:IPR008979,Pfam:PF00754,ProSitePatterns:PS01285,ProSiteProfiles:PS50022,SUPERFAMILY:SSF49785;",0.0018370453903685717,0.01299993959360634,ID=OLUR_00007284;,NA,Name=OLUR_00007284;,Alias=maker-Contig38252-snap-gene-0.6;,NA,NA,Note=Similar to Ddr2: Discoidin domain-containing receptor 2 (Mus musculus OX%3D10090);,NA,"Dbxref=Gene3D:G3DSA:2.60.120.1190,Gene3D:G3DSA:3.30.200.20,InterPro:IPR000421,InterPro:IPR008979,Pfam:PF00754,ProSitePatterns:PS01285,ProSiteProfiles:PS50022,SUPERFAMILY:SSF49785;"
Contig38343,1,6500,"ID=OLUR_00025787;Name=OLUR_00025787;Alias=maker-Contig38343-snap-gene-0.1;Note=Similar to MDN1: Midasin (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:3.40.50.300,InterPro:IPR011704,InterPro:IPR027417,MobiDBLite:mobidb-lite,Pfam:PF07728,SUPERFAMILY:SSF52540;Ontology_term=GO:0005524,GO:0016887;",0.009148547807883503,0.04475550275197795,ID=OLUR_00025787;,NA,Name=OLUR_00025787;,Alias=maker-Contig38343-snap-gene-0.1;,NA,NA,Note=Similar to MDN1: Midasin (Homo sapiens OX%3D9606);,"Ontology_term=GO:0005524,GO:0016887;","Dbxref=Gene3D:G3DSA:3.40.50.300,InterPro:IPR011704,InterPro:IPR027417,MobiDBLite:mobidb-lite,Pfam:PF07728,SUPERFAMILY:SSF52540;"
Contig38661,1,15385,"ID=OLUR_00015090;Name=OLUR_00015090;Alias=snap_masked-Contig38661-processed-gene-0.2;Note=Protein of unknown function;Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;",0.001236989102001292,0.009517901866439154,ID=OLUR_00015090;,NA,Name=OLUR_00015090;,Alias=snap_masked-Contig38661-processed-gene-0.2;,NA,NA,Note=Protein of unknown function;,NA,"Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;"
